region	dataset	gene_id	direction	method	external_gene_name
Hippocampus	PSY_SZ	ENSG00000134115	Decreased in AA	DEG	CNTN6
Hippocampus	PSY_BD	ENSG00000134115	Decreased in AA	DEG	CNTN6
Hippocampus	MSBB_MD36_AD	ENSG00000134115	Decreased in AA	DEG	CNTN6
Dentate Gyrus	PSY_SZ	ENSG00000169715	All	DEG	MT1E
Dentate Gyrus	PSY_SZ	ENSG00000169715	Decreased in AA	DEG	MT1E
Dentate Gyrus	PSY_SZ	ENSG00000072952	All	DEG	IRAG1
Dentate Gyrus	MAYO_AD	ENSG00000072952	All	DEG	IRAG1
Dentate Gyrus	PSY_SZ	ENSG00000072952	Increased in AA	DEG	IRAG1
Dentate Gyrus	MAYO_AD	ENSG00000072952	Increased in AA	DEG	IRAG1
Dentate Gyrus	PSY_SZ	ENSG00000149257	All	DEG	SERPINH1
Dentate Gyrus	MSBB_MD44_AD	ENSG00000149257	All	DEG	SERPINH1
Dentate Gyrus	PSY_SZ	ENSG00000149257	Decreased in AA	DEG	SERPINH1
Dentate Gyrus	MSBB_MD44_AD	ENSG00000149257	Decreased in AA	DEG	SERPINH1
Dentate Gyrus	PSY_SZ	ENSG00000125898	All	DEG	FAM110A
Dentate Gyrus	PSY_BD	ENSG00000125898	All	DEG	FAM110A
DLPFC	PSY_SZ	ENSG00000125898	All	DEG	FAM110A
DLPFC	PSY_BD	ENSG00000125898	All	DEG	FAM110A
Hippocampus	PSY_SZ	ENSG00000125898	All	DEG	FAM110A
Hippocampus	PSY_BD	ENSG00000125898	All	DEG	FAM110A
Dentate Gyrus	PSY_SZ	ENSG00000125898	Increased in AA	DEG	FAM110A
Dentate Gyrus	PSY_BD	ENSG00000125898	Increased in AA	DEG	FAM110A
DLPFC	PSY_SZ	ENSG00000125898	Increased in AA	DEG	FAM110A
DLPFC	PSY_BD	ENSG00000125898	Increased in AA	DEG	FAM110A
Hippocampus	PSY_SZ	ENSG00000125898	Increased in AA	DEG	FAM110A
Hippocampus	PSY_BD	ENSG00000125898	Increased in AA	DEG	FAM110A
Dentate Gyrus	PSY_SZ	ENSG00000163884	All	DEG	KLF15
Dentate Gyrus	MAYO_AD	ENSG00000163884	All	DEG	KLF15
Dentate Gyrus	PSY_SZ	ENSG00000163884	Increased in AA	DEG	KLF15
Dentate Gyrus	MAYO_AD	ENSG00000163884	Increased in AA	DEG	KLF15
Dentate Gyrus	PSY_SZ	ENSG00000228544	All	DEG	CCDC183-AS1
Dentate Gyrus	PSY_SZ	ENSG00000228544	Increased in AA	DEG	CCDC183-AS1
Dentate Gyrus	PSY_SZ	ENSG00000196091	All	DEG	MYBPC1
Dentate Gyrus	MAYO_AD	ENSG00000196091	All	DEG	MYBPC1
Dentate Gyrus	PSY_SZ	ENSG00000196091	Increased in AA	DEG	MYBPC1
Dentate Gyrus	MAYO_AD	ENSG00000196091	Increased in AA	DEG	MYBPC1
Dentate Gyrus	PSY_SZ	ENSG00000170425	All	DEG	ADORA2B
Dentate Gyrus	PSY_SZ	ENSG00000170425	Increased in AA	DEG	ADORA2B
Dentate Gyrus	PSY_SZ	ENSG00000142089	All	DEG	IFITM3
Dentate Gyrus	MSBB_MD36_AD	ENSG00000142089	All	DEG	IFITM3
DLPFC	PSY_SZ	ENSG00000142089	All	DEG	IFITM3
DLPFC	MSBB_MD36_AD	ENSG00000142089	All	DEG	IFITM3
Dentate Gyrus	PSY_SZ	ENSG00000142089	Increased in AA	DEG	IFITM3
Dentate Gyrus	MSBB_MD36_AD	ENSG00000142089	Increased in AA	DEG	IFITM3
DLPFC	PSY_SZ	ENSG00000142089	Increased in AA	DEG	IFITM3
DLPFC	MSBB_MD36_AD	ENSG00000142089	Increased in AA	DEG	IFITM3
Dentate Gyrus	PSY_SZ	ENSG00000102387	All	DEG	TAF7L
Dentate Gyrus	PSY_ASD	ENSG00000102387	All	DEG	TAF7L
Dentate Gyrus	PSY_SZ	ENSG00000102387	Decreased in AA	DEG	TAF7L
Dentate Gyrus	PSY_ASD	ENSG00000102387	Decreased in AA	DEG	TAF7L
Dentate Gyrus	PSY_SZ	ENSG00000100767	All	DEG	PAPLN
Dentate Gyrus	PSY_SZ	ENSG00000100767	Increased in AA	DEG	PAPLN
Dentate Gyrus	PSY_SZ	ENSG00000131771	All	DEG	PPP1R1B
Dentate Gyrus	PSY_SZ	ENSG00000131771	Increased in AA	DEG	PPP1R1B
Dentate Gyrus	PSY_SZ	ENSG00000232044	All	DEG	SILC1
Dentate Gyrus	PSY_SZ	ENSG00000232044	Increased in AA	DEG	SILC1
Dentate Gyrus	PSY_SZ	ENSG00000120832	All	DEG	MTERF2
Dentate Gyrus	PSY_SZ	ENSG00000120832	Decreased in AA	DEG	MTERF2
Dentate Gyrus	PSY_SZ	ENSG00000006611	All	DEG	USH1C
Dentate Gyrus	MAYO_AD	ENSG00000006611	All	DEG	USH1C
Dentate Gyrus	PSY_SZ	ENSG00000006611	Decreased in AA	DEG	USH1C
Dentate Gyrus	MAYO_AD	ENSG00000006611	Decreased in AA	DEG	USH1C
Dentate Gyrus	PSY_SZ	ENSG00000120915	All	DEG	EPHX2
Dentate Gyrus	PSY_SZ	ENSG00000120915	Increased in AA	DEG	EPHX2
Dentate Gyrus	PSY_SZ	ENSG00000134222	All	DEG	PSRC1
Dentate Gyrus	PSY_SZ	ENSG00000134222	Increased in AA	DEG	PSRC1
Dentate Gyrus	PSY_SZ	ENSG00000173546	All	DEG	CSPG4
Dentate Gyrus	PSY_SZ	ENSG00000173546	Increased in AA	DEG	CSPG4
Dentate Gyrus	PSY_SZ	ENSG00000116096	All	DEG	SPR
Dentate Gyrus	PSY_ASD	ENSG00000116096	All	DEG	SPR
Dentate Gyrus	Parkinsons	ENSG00000116096	All	DEG	SPR
Dentate Gyrus	MAYO_AD	ENSG00000116096	All	DEG	SPR
Dentate Gyrus	PSY_SZ	ENSG00000116096	Decreased in AA	DEG	SPR
Dentate Gyrus	PSY_ASD	ENSG00000116096	Decreased in AA	DEG	SPR
Dentate Gyrus	Parkinsons	ENSG00000116096	Decreased in AA	DEG	SPR
Dentate Gyrus	MAYO_AD	ENSG00000116096	Decreased in AA	DEG	SPR
Dentate Gyrus	PSY_SZ	ENSG00000198826	All	DEG	ARHGAP11A
DLPFC	PSY_SZ	ENSG00000198826	All	DEG	ARHGAP11A
Dentate Gyrus	PSY_SZ	ENSG00000198826	Decreased in AA	DEG	ARHGAP11A
DLPFC	PSY_SZ	ENSG00000198826	Decreased in AA	DEG	ARHGAP11A
Dentate Gyrus	PSY_SZ	ENSG00000082556	All	DEG	OPRK1
Hippocampus	PSY_SZ	ENSG00000082556	All	DEG	OPRK1
Dentate Gyrus	PSY_SZ	ENSG00000082556	Increased in AA	DEG	OPRK1
Hippocampus	PSY_SZ	ENSG00000082556	Increased in AA	DEG	OPRK1
Dentate Gyrus	PSY_SZ	ENSG00000154162	All	DEG	CDH12
Dentate Gyrus	MSBB_MD36_AD	ENSG00000154162	All	DEG	CDH12
Hippocampus	PSY_SZ	ENSG00000154162	All	DEG	CDH12
Hippocampus	MSBB_MD36_AD	ENSG00000154162	All	DEG	CDH12
Dentate Gyrus	PSY_SZ	ENSG00000154162	Decreased in AA	DEG	CDH12
Dentate Gyrus	MSBB_MD36_AD	ENSG00000154162	Decreased in AA	DEG	CDH12
Hippocampus	PSY_SZ	ENSG00000154162	Decreased in AA	DEG	CDH12
Hippocampus	MSBB_MD36_AD	ENSG00000154162	Decreased in AA	DEG	CDH12
Dentate Gyrus	PSY_SZ	ENSG00000166816	All	DEG	LDHD
Dentate Gyrus	PSY_SZ	ENSG00000166816	Increased in AA	DEG	LDHD
Dentate Gyrus	PSY_SZ	ENSG00000110092	All	DEG	CCND1
Dentate Gyrus	PSY_BD	ENSG00000110092	All	DEG	CCND1
DLPFC	PSY_SZ	ENSG00000110092	All	DEG	CCND1
DLPFC	PSY_BD	ENSG00000110092	All	DEG	CCND1
Hippocampus	PSY_SZ	ENSG00000110092	All	DEG	CCND1
Hippocampus	PSY_BD	ENSG00000110092	All	DEG	CCND1
Dentate Gyrus	PSY_SZ	ENSG00000110092	Decreased in AA	DEG	CCND1
Dentate Gyrus	PSY_BD	ENSG00000110092	Decreased in AA	DEG	CCND1
DLPFC	PSY_SZ	ENSG00000110092	Decreased in AA	DEG	CCND1
DLPFC	PSY_BD	ENSG00000110092	Decreased in AA	DEG	CCND1
Hippocampus	PSY_SZ	ENSG00000110092	Decreased in AA	DEG	CCND1
Hippocampus	PSY_BD	ENSG00000110092	Decreased in AA	DEG	CCND1
Dentate Gyrus	PSY_SZ	ENSG00000102265	All	DEG	TIMP1
Dentate Gyrus	PSY_ASD	ENSG00000102265	All	DEG	TIMP1
Dentate Gyrus	PSY_BD	ENSG00000102265	All	DEG	TIMP1
Dentate Gyrus	MAYO_AD	ENSG00000102265	All	DEG	TIMP1
DLPFC	PSY_SZ	ENSG00000102265	All	DEG	TIMP1
DLPFC	PSY_ASD	ENSG00000102265	All	DEG	TIMP1
DLPFC	PSY_BD	ENSG00000102265	All	DEG	TIMP1
DLPFC	MAYO_AD	ENSG00000102265	All	DEG	TIMP1
Dentate Gyrus	PSY_SZ	ENSG00000102265	Decreased in AA	DEG	TIMP1
Dentate Gyrus	PSY_ASD	ENSG00000102265	Decreased in AA	DEG	TIMP1
Dentate Gyrus	PSY_BD	ENSG00000102265	Decreased in AA	DEG	TIMP1
Dentate Gyrus	MAYO_AD	ENSG00000102265	Decreased in AA	DEG	TIMP1
DLPFC	PSY_SZ	ENSG00000102265	Decreased in AA	DEG	TIMP1
DLPFC	PSY_ASD	ENSG00000102265	Decreased in AA	DEG	TIMP1
DLPFC	PSY_BD	ENSG00000102265	Decreased in AA	DEG	TIMP1
DLPFC	MAYO_AD	ENSG00000102265	Decreased in AA	DEG	TIMP1
Dentate Gyrus	PSY_SZ	ENSG00000224086	All	DEG	PPM1F-AS1
Hippocampus	PSY_SZ	ENSG00000224086	All	DEG	PPM1F-AS1
Dentate Gyrus	PSY_SZ	ENSG00000224086	Decreased in AA	DEG	PPM1F-AS1
Hippocampus	PSY_SZ	ENSG00000224086	Decreased in AA	DEG	PPM1F-AS1
Dentate Gyrus	PSY_SZ	ENSG00000196924	All	DEG	FLNA
Dentate Gyrus	PSY_ASD	ENSG00000196924	All	DEG	FLNA
Dentate Gyrus	PSY_SZ	ENSG00000196924	Decreased in AA	DEG	FLNA
Dentate Gyrus	PSY_ASD	ENSG00000196924	Decreased in AA	DEG	FLNA
Dentate Gyrus	PSY_SZ	ENSG00000137880	All	DEG	GCHFR
Dentate Gyrus	PSY_SZ	ENSG00000137880	Increased in AA	DEG	GCHFR
Dentate Gyrus	PSY_SZ	ENSG00000134817	All	DEG	APLNR
Dentate Gyrus	MSBB_MD10_AD	ENSG00000134817	All	DEG	APLNR
DLPFC	PSY_SZ	ENSG00000134817	All	DEG	APLNR
DLPFC	MSBB_MD10_AD	ENSG00000134817	All	DEG	APLNR
Dentate Gyrus	PSY_SZ	ENSG00000134817	Increased in AA	DEG	APLNR
Dentate Gyrus	MSBB_MD10_AD	ENSG00000134817	Increased in AA	DEG	APLNR
DLPFC	PSY_SZ	ENSG00000134817	Increased in AA	DEG	APLNR
DLPFC	MSBB_MD10_AD	ENSG00000134817	Increased in AA	DEG	APLNR
Dentate Gyrus	PSY_SZ	ENSG00000019991	All	DEG	HGF
Dentate Gyrus	PSY_ASD	ENSG00000019991	All	DEG	HGF
Dentate Gyrus	MAYO_AD	ENSG00000019991	All	DEG	HGF
DLPFC	PSY_SZ	ENSG00000019991	All	DEG	HGF
DLPFC	PSY_ASD	ENSG00000019991	All	DEG	HGF
DLPFC	MAYO_AD	ENSG00000019991	All	DEG	HGF
Dentate Gyrus	PSY_SZ	ENSG00000019991	Decreased in AA	DEG	HGF
Dentate Gyrus	PSY_ASD	ENSG00000019991	Decreased in AA	DEG	HGF
Dentate Gyrus	MAYO_AD	ENSG00000019991	Decreased in AA	DEG	HGF
DLPFC	PSY_SZ	ENSG00000019991	Decreased in AA	DEG	HGF
DLPFC	PSY_ASD	ENSG00000019991	Decreased in AA	DEG	HGF
DLPFC	MAYO_AD	ENSG00000019991	Decreased in AA	DEG	HGF
Dentate Gyrus	PSY_SZ	ENSG00000167711	All	DEG	SERPINF2
Dentate Gyrus	MSBB_MD36_AD	ENSG00000167711	All	DEG	SERPINF2
Dentate Gyrus	PSY_SZ	ENSG00000167711	Decreased in AA	DEG	SERPINF2
Dentate Gyrus	MSBB_MD36_AD	ENSG00000167711	Decreased in AA	DEG	SERPINF2
Dentate Gyrus	PSY_SZ	ENSG00000162241	All	DEG	SLC25A45
Dentate Gyrus	MAYO_AD	ENSG00000162241	All	DEG	SLC25A45
Dentate Gyrus	PSY_SZ	ENSG00000162241	Decreased in AA	DEG	SLC25A45
Dentate Gyrus	MAYO_AD	ENSG00000162241	Decreased in AA	DEG	SLC25A45
Dentate Gyrus	PSY_SZ	ENSG00000125775	All	DEG	SDCBP2
Dentate Gyrus	PSY_BD	ENSG00000125775	All	DEG	SDCBP2
Dentate Gyrus	PSY_SZ	ENSG00000125775	Increased in AA	DEG	SDCBP2
Dentate Gyrus	PSY_BD	ENSG00000125775	Increased in AA	DEG	SDCBP2
Dentate Gyrus	PSY_SZ	ENSG00000151789	All	DEG	ZNF385D
Dentate Gyrus	MAYO_AD	ENSG00000151789	All	DEG	ZNF385D
Hippocampus	PSY_SZ	ENSG00000151789	All	DEG	ZNF385D
Hippocampus	MAYO_AD	ENSG00000151789	All	DEG	ZNF385D
Hippocampus	PSY_SZ	ENSG00000151789	Decreased in AA	DEG	ZNF385D
Hippocampus	MAYO_AD	ENSG00000151789	Decreased in AA	DEG	ZNF385D
Dentate Gyrus	PSY_SZ	ENSG00000151789	Increased in AA	DEG	ZNF385D
Dentate Gyrus	MAYO_AD	ENSG00000151789	Increased in AA	DEG	ZNF385D
Dentate Gyrus	PSY_SZ	ENSG00000112319	All	DEG	EYA4
Hippocampus	PSY_SZ	ENSG00000112319	All	DEG	EYA4
Dentate Gyrus	PSY_SZ	ENSG00000112319	Decreased in AA	DEG	EYA4
Hippocampus	PSY_SZ	ENSG00000112319	Increased in AA	DEG	EYA4
Dentate Gyrus	PSY_SZ	ENSG00000026025	All	DEG	VIM
Dentate Gyrus	PSY_ASD	ENSG00000026025	All	DEG	VIM
Dentate Gyrus	MSBB_MD10_AD	ENSG00000026025	All	DEG	VIM
Dentate Gyrus	PSY_SZ	ENSG00000026025	Increased in AA	DEG	VIM
Dentate Gyrus	PSY_ASD	ENSG00000026025	Increased in AA	DEG	VIM
Dentate Gyrus	MSBB_MD10_AD	ENSG00000026025	Increased in AA	DEG	VIM
Dentate Gyrus	PSY_SZ	ENSG00000166451	All	DEG	CENPN
Dentate Gyrus	PSY_ASD	ENSG00000166451	All	DEG	CENPN
Dentate Gyrus	PSY_SZ	ENSG00000166451	Decreased in AA	DEG	CENPN
Dentate Gyrus	PSY_ASD	ENSG00000166451	Decreased in AA	DEG	CENPN
Dentate Gyrus	PSY_SZ	ENSG00000107105	All	DEG	ELAVL2
Dentate Gyrus	PSY_SZ	ENSG00000107105	Increased in AA	DEG	ELAVL2
Dentate Gyrus	PSY_SZ	ENSG00000255545	All	DEG	B3GAT1-DT
Hippocampus	PSY_SZ	ENSG00000255545	All	DEG	B3GAT1-DT
Dentate Gyrus	PSY_SZ	ENSG00000255545	Decreased in AA	DEG	B3GAT1-DT
Hippocampus	PSY_SZ	ENSG00000255545	Increased in AA	DEG	B3GAT1-DT
Dentate Gyrus	PSY_SZ	ENSG00000153446	All	DEG	C16orf89
Dentate Gyrus	PSY_ASD	ENSG00000153446	All	DEG	C16orf89
Dentate Gyrus	PSY_SZ	ENSG00000153446	Increased in AA	DEG	C16orf89
Dentate Gyrus	PSY_ASD	ENSG00000153446	Increased in AA	DEG	C16orf89
Dentate Gyrus	PSY_SZ	ENSG00000122971	All	DEG	ACADS
Dentate Gyrus	PSY_BD	ENSG00000122971	All	DEG	ACADS
Hippocampus	PSY_SZ	ENSG00000122971	All	DEG	ACADS
Hippocampus	PSY_BD	ENSG00000122971	All	DEG	ACADS
Hippocampus	PSY_SZ	ENSG00000122971	Decreased in AA	DEG	ACADS
Hippocampus	PSY_BD	ENSG00000122971	Decreased in AA	DEG	ACADS
Dentate Gyrus	PSY_SZ	ENSG00000122971	Increased in AA	DEG	ACADS
Dentate Gyrus	PSY_BD	ENSG00000122971	Increased in AA	DEG	ACADS
Dentate Gyrus	PSY_SZ	ENSG00000124440	All	DEG	HIF3A
Dentate Gyrus	MSBB_MD36_AD	ENSG00000124440	All	DEG	HIF3A
Dentate Gyrus	PSY_SZ	ENSG00000124440	Increased in AA	DEG	HIF3A
Dentate Gyrus	MSBB_MD36_AD	ENSG00000124440	Increased in AA	DEG	HIF3A
Dentate Gyrus	PSY_SZ	ENSG00000131013	All	DEG	PPIL4
Dentate Gyrus	PSY_SZ	ENSG00000131013	Decreased in AA	DEG	PPIL4
Dentate Gyrus	PSY_SZ	ENSG00000182050	All	DEG	MGAT4C
Dentate Gyrus	MSBB_MD36_AD	ENSG00000182050	All	DEG	MGAT4C
Dentate Gyrus	PSY_SZ	ENSG00000182050	Increased in AA	DEG	MGAT4C
Dentate Gyrus	MSBB_MD36_AD	ENSG00000182050	Increased in AA	DEG	MGAT4C
Dentate Gyrus	PSY_SZ	ENSG00000255561	All	DEG	FDXACB1
DLPFC	PSY_SZ	ENSG00000255561	All	DEG	FDXACB1
Dentate Gyrus	PSY_SZ	ENSG00000255561	Increased in AA	DEG	FDXACB1
DLPFC	PSY_SZ	ENSG00000255561	Increased in AA	DEG	FDXACB1
Dentate Gyrus	PSY_SZ	ENSG00000144824	All	DEG	PHLDB2
Dentate Gyrus	MAYO_AD	ENSG00000144824	All	DEG	PHLDB2
Dentate Gyrus	PSY_SZ	ENSG00000144824	Decreased in AA	DEG	PHLDB2
Dentate Gyrus	MAYO_AD	ENSG00000144824	Decreased in AA	DEG	PHLDB2
Dentate Gyrus	PSY_SZ	ENSG00000196482	All	DEG	ESRRG
Dentate Gyrus	PSY_ASD	ENSG00000196482	All	DEG	ESRRG
Dentate Gyrus	PSY_SZ	ENSG00000196482	Increased in AA	DEG	ESRRG
Dentate Gyrus	PSY_ASD	ENSG00000196482	Increased in AA	DEG	ESRRG
Dentate Gyrus	PSY_SZ	ENSG00000138795	All	DEG	LEF1
Dentate Gyrus	PSY_BD	ENSG00000138795	All	DEG	LEF1
Dentate Gyrus	MSBB_MD10_AD	ENSG00000138795	All	DEG	LEF1
Dentate Gyrus	PSY_SZ	ENSG00000138795	Decreased in AA	DEG	LEF1
Dentate Gyrus	PSY_BD	ENSG00000138795	Decreased in AA	DEG	LEF1
Dentate Gyrus	MSBB_MD10_AD	ENSG00000138795	Decreased in AA	DEG	LEF1
Dentate Gyrus	PSY_SZ	ENSG00000114541	All	DEG	FRMD4B
Dentate Gyrus	MSBB_MD36_AD	ENSG00000114541	All	DEG	FRMD4B
Dentate Gyrus	PSY_SZ	ENSG00000114541	Increased in AA	DEG	FRMD4B
Dentate Gyrus	MSBB_MD36_AD	ENSG00000114541	Increased in AA	DEG	FRMD4B
Dentate Gyrus	PSY_SZ	ENSG00000130203	All	DEG	APOE
Dentate Gyrus	PSY_ASD	ENSG00000130203	All	DEG	APOE
Dentate Gyrus	PSY_SZ	ENSG00000130203	Increased in AA	DEG	APOE
Dentate Gyrus	PSY_ASD	ENSG00000130203	Increased in AA	DEG	APOE
Dentate Gyrus	PSY_ASD	ENSG00000103966	All	DEG	EHD4
DLPFC	PSY_ASD	ENSG00000103966	All	DEG	EHD4
Dentate Gyrus	PSY_ASD	ENSG00000103966	Decreased in AA	DEG	EHD4
DLPFC	PSY_ASD	ENSG00000103966	Decreased in AA	DEG	EHD4
Dentate Gyrus	PSY_ASD	ENSG00000178538	All	DEG	CA8
DLPFC	PSY_ASD	ENSG00000178538	All	DEG	CA8
Dentate Gyrus	PSY_ASD	ENSG00000178538	Increased in AA	DEG	CA8
DLPFC	PSY_ASD	ENSG00000178538	Increased in AA	DEG	CA8
Dentate Gyrus	PSY_ASD	ENSG00000172403	All	DEG	SYNPO2
Dentate Gyrus	PSY_ASD	ENSG00000172403	Increased in AA	DEG	SYNPO2
Dentate Gyrus	PSY_ASD	ENSG00000239498	All	DEG	
DLPFC	PSY_ASD	ENSG00000239498	All	DEG	
Hippocampus	PSY_ASD	ENSG00000239498	All	DEG	
Dentate Gyrus	PSY_ASD	ENSG00000239498	Decreased in AA	DEG	
DLPFC	PSY_ASD	ENSG00000239498	Decreased in AA	DEG	
Hippocampus	PSY_ASD	ENSG00000239498	Decreased in AA	DEG	
Dentate Gyrus	PSY_ASD	ENSG00000065320	All	DEG	NTN1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000065320	All	DEG	NTN1
Dentate Gyrus	PSY_ASD	ENSG00000065320	Decreased in AA	DEG	NTN1
Dentate Gyrus	MSBB_MD36_AD	ENSG00000065320	Decreased in AA	DEG	NTN1
Dentate Gyrus	PSY_ASD	ENSG00000251429	All	DEG	AIDAP2
Dentate Gyrus	MSBB_MD36_AD	ENSG00000251429	All	DEG	AIDAP2
Dentate Gyrus	PSY_ASD	ENSG00000251429	Increased in AA	DEG	AIDAP2
Dentate Gyrus	MSBB_MD36_AD	ENSG00000251429	Increased in AA	DEG	AIDAP2
Dentate Gyrus	PSY_ASD	ENSG00000117245	All	DEG	KIF17
Dentate Gyrus	MSBB_MD36_AD	ENSG00000117245	All	DEG	KIF17
DLPFC	PSY_ASD	ENSG00000117245	All	DEG	KIF17
DLPFC	MSBB_MD36_AD	ENSG00000117245	All	DEG	KIF17
Dentate Gyrus	PSY_ASD	ENSG00000117245	Decreased in AA	DEG	KIF17
Dentate Gyrus	MSBB_MD36_AD	ENSG00000117245	Decreased in AA	DEG	KIF17
DLPFC	PSY_ASD	ENSG00000117245	Decreased in AA	DEG	KIF17
DLPFC	MSBB_MD36_AD	ENSG00000117245	Decreased in AA	DEG	KIF17
Dentate Gyrus	PSY_ASD	ENSG00000135842	All	DEG	NIBAN1
DLPFC	PSY_ASD	ENSG00000135842	All	DEG	NIBAN1
Hippocampus	PSY_ASD	ENSG00000135842	All	DEG	NIBAN1
Dentate Gyrus	PSY_ASD	ENSG00000135842	Decreased in AA	DEG	NIBAN1
DLPFC	PSY_ASD	ENSG00000135842	Decreased in AA	DEG	NIBAN1
Hippocampus	PSY_ASD	ENSG00000135842	Increased in AA	DEG	NIBAN1
Dentate Gyrus	PSY_ASD	ENSG00000159199	All	DEG	ATP5MC1
Dentate Gyrus	PSY_ASD	ENSG00000159199	Increased in AA	DEG	ATP5MC1
Dentate Gyrus	PSY_ASD	ENSG00000163565	All	DEG	IFI16
Dentate Gyrus	MSBB_MD10_AD	ENSG00000163565	All	DEG	IFI16
Dentate Gyrus	PSY_ASD	ENSG00000163565	Increased in AA	DEG	IFI16
Dentate Gyrus	MSBB_MD10_AD	ENSG00000163565	Increased in AA	DEG	IFI16
Dentate Gyrus	PSY_ASD	ENSG00000225978	All	DEG	HAR1A
Dentate Gyrus	Parkinsons	ENSG00000225978	All	DEG	HAR1A
Dentate Gyrus	PSY_ASD	ENSG00000225978	Increased in AA	DEG	HAR1A
Dentate Gyrus	Parkinsons	ENSG00000225978	Increased in AA	DEG	HAR1A
Dentate Gyrus	PSY_ASD	ENSG00000179119	All	DEG	SPTY2D1
Dentate Gyrus	PSY_ASD	ENSG00000179119	Decreased in AA	DEG	SPTY2D1
Dentate Gyrus	PSY_ASD	ENSG00000198739	All	DEG	LRRTM3
Dentate Gyrus	PSY_ASD	ENSG00000198739	Decreased in AA	DEG	LRRTM3
Dentate Gyrus	PSY_ASD	ENSG00000124614	All	DEG	RPS10
Dentate Gyrus	PSY_ASD	ENSG00000124614	Increased in AA	DEG	RPS10
Dentate Gyrus	PSY_ASD	ENSG00000127337	All	DEG	YEATS4
Dentate Gyrus	PSY_ASD	ENSG00000127337	Decreased in AA	DEG	YEATS4
Dentate Gyrus	PSY_ASD	ENSG00000122483	All	DEG	CCDC18
Hippocampus	PSY_ASD	ENSG00000122483	All	DEG	CCDC18
Dentate Gyrus	PSY_ASD	ENSG00000122483	Decreased in AA	DEG	CCDC18
Hippocampus	PSY_ASD	ENSG00000122483	Decreased in AA	DEG	CCDC18
Dentate Gyrus	PSY_ASD	ENSG00000187398	All	DEG	LUZP2
Dentate Gyrus	PSY_ASD	ENSG00000187398	Increased in AA	DEG	LUZP2
Dentate Gyrus	PSY_ASD	ENSG00000184349	All	DEG	EFNA5
Dentate Gyrus	PSY_ASD	ENSG00000184349	Increased in AA	DEG	EFNA5
Dentate Gyrus	PSY_ASD	ENSG00000134070	All	DEG	IRAK2
Dentate Gyrus	PSY_ASD	ENSG00000134070	Decreased in AA	DEG	IRAK2
Dentate Gyrus	PSY_ASD	ENSG00000175426	All	DEG	PCSK1
Dentate Gyrus	MSBB_MD10_AD	ENSG00000175426	All	DEG	PCSK1
Dentate Gyrus	PSY_ASD	ENSG00000175426	Decreased in AA	DEG	PCSK1
Dentate Gyrus	MSBB_MD10_AD	ENSG00000175426	Decreased in AA	DEG	PCSK1
Dentate Gyrus	PSY_ASD	ENSG00000117154	All	DEG	IGSF21
DLPFC	PSY_ASD	ENSG00000117154	All	DEG	IGSF21
DLPFC	PSY_ASD	ENSG00000117154	Decreased in AA	DEG	IGSF21
Dentate Gyrus	PSY_ASD	ENSG00000117154	Increased in AA	DEG	IGSF21
Dentate Gyrus	PSY_ASD	ENSG00000172296	All	DEG	SPTLC3
Dentate Gyrus	MAYO_AD	ENSG00000172296	All	DEG	SPTLC3
Dentate Gyrus	PSY_ASD	ENSG00000172296	Increased in AA	DEG	SPTLC3
Dentate Gyrus	MAYO_AD	ENSG00000172296	Increased in AA	DEG	SPTLC3
Dentate Gyrus	PSY_ASD	ENSG00000205730	All	DEG	ITPRIPL2
Dentate Gyrus	MSBB_MD36_AD	ENSG00000205730	All	DEG	ITPRIPL2
Hippocampus	PSY_ASD	ENSG00000205730	All	DEG	ITPRIPL2
Hippocampus	MSBB_MD36_AD	ENSG00000205730	All	DEG	ITPRIPL2
Dentate Gyrus	PSY_ASD	ENSG00000205730	Decreased in AA	DEG	ITPRIPL2
Dentate Gyrus	MSBB_MD36_AD	ENSG00000205730	Decreased in AA	DEG	ITPRIPL2
Hippocampus	PSY_ASD	ENSG00000205730	Decreased in AA	DEG	ITPRIPL2
Hippocampus	MSBB_MD36_AD	ENSG00000205730	Decreased in AA	DEG	ITPRIPL2
Dentate Gyrus	PSY_BD	ENSG00000175287	All	DEG	PHYHD1
Dentate Gyrus	ROSMAP_AD	ENSG00000175287	All	DEG	PHYHD1
Hippocampus	PSY_BD	ENSG00000175287	All	DEG	PHYHD1
Hippocampus	ROSMAP_AD	ENSG00000175287	All	DEG	PHYHD1
Dentate Gyrus	PSY_BD	ENSG00000175287	Decreased in AA	DEG	PHYHD1
Dentate Gyrus	ROSMAP_AD	ENSG00000175287	Decreased in AA	DEG	PHYHD1
Hippocampus	PSY_BD	ENSG00000175287	Decreased in AA	DEG	PHYHD1
Hippocampus	ROSMAP_AD	ENSG00000175287	Decreased in AA	DEG	PHYHD1
Dentate Gyrus	PSY_BD	ENSG00000262074	All	DEG	SNORD3B-2
Hippocampus	PSY_BD	ENSG00000262074	All	DEG	SNORD3B-2
Dentate Gyrus	PSY_BD	ENSG00000262074	Decreased in AA	DEG	SNORD3B-2
Hippocampus	PSY_BD	ENSG00000262074	Decreased in AA	DEG	SNORD3B-2
Dentate Gyrus	PSY_BD	ENSG00000105483	All	DEG	CARD8
Dentate Gyrus	MSBB_MD36_AD	ENSG00000105483	All	DEG	CARD8
