Module_1	Module_2	Semantic_Similarity	Ont	Tissue
yellow	lightgreen		BP	Dentate Gyrus
yellow	darkred		BP	Dentate Gyrus
yellow	darkmagenta		BP	Dentate Gyrus
yellow	yellowgreen		BP	Dentate Gyrus
yellow	sienna3		BP	Dentate Gyrus
darkgrey	greenyellow		BP	Dentate Gyrus
darkgrey	brown		BP	Dentate Gyrus
darkgrey	grey		BP	Dentate Gyrus
darkgrey	blue		BP	Dentate Gyrus
darkgrey	darkgreen		BP	Dentate Gyrus
darkgrey	lightcyan		BP	Dentate Gyrus
darkgrey	turquoise		BP	Dentate Gyrus
darkgrey	pink		BP	Dentate Gyrus
darkgrey	violet		BP	Dentate Gyrus
darkgrey	magenta		BP	Dentate Gyrus
darkgrey	salmon		BP	Dentate Gyrus
darkgrey	royalblue		BP	Dentate Gyrus
darkgrey	darkorange		BP	Dentate Gyrus
darkgrey	saddlebrown		BP	Dentate Gyrus
darkgrey	darkturquoise		BP	Dentate Gyrus
darkgrey	yellow		BP	Dentate Gyrus
darkgrey	black		BP	Dentate Gyrus
darkgrey	green		BP	Dentate Gyrus
darkgrey	plum1		BP	Dentate Gyrus
darkgrey	tan		BP	Dentate Gyrus
darkgrey	white		BP	Dentate Gyrus
darkgrey	red		BP	Dentate Gyrus
darkgrey	purple		BP	Dentate Gyrus
darkgrey	skyblue		BP	Dentate Gyrus
darkgrey	lightyellow		BP	Dentate Gyrus
darkgrey	midnightblue		BP	Dentate Gyrus
darkgrey	paleturquoise		BP	Dentate Gyrus
darkgrey	cyan		BP	Dentate Gyrus
darkgrey	orange		BP	Dentate Gyrus
darkgrey	lightgreen		BP	Dentate Gyrus
darkgrey	darkred		BP	Dentate Gyrus
darkgrey	darkmagenta		BP	Dentate Gyrus
darkgrey	yellowgreen		BP	Dentate Gyrus
darkgrey	sienna3		BP	Dentate Gyrus
black	greenyellow		BP	Dentate Gyrus
black	brown		BP	Dentate Gyrus
black	grey		BP	Dentate Gyrus
black	blue		BP	Dentate Gyrus
black	darkgreen		BP	Dentate Gyrus
black	lightcyan		BP	Dentate Gyrus
black	turquoise		BP	Dentate Gyrus
black	pink		BP	Dentate Gyrus
black	violet		BP	Dentate Gyrus
black	magenta		BP	Dentate Gyrus
black	salmon		BP	Dentate Gyrus
black	royalblue		BP	Dentate Gyrus
black	darkorange		BP	Dentate Gyrus
black	saddlebrown		BP	Dentate Gyrus
black	darkturquoise		BP	Dentate Gyrus
black	yellow		BP	Dentate Gyrus
black	darkgrey		BP	Dentate Gyrus
black	green		BP	Dentate Gyrus
black	plum1		BP	Dentate Gyrus
black	tan		BP	Dentate Gyrus
black	white		BP	Dentate Gyrus
black	red		BP	Dentate Gyrus
black	purple		BP	Dentate Gyrus
black	skyblue		BP	Dentate Gyrus
black	lightyellow		BP	Dentate Gyrus
black	midnightblue		BP	Dentate Gyrus
black	paleturquoise		BP	Dentate Gyrus
black	cyan		BP	Dentate Gyrus
black	orange		BP	Dentate Gyrus
black	lightgreen		BP	Dentate Gyrus
black	darkred		BP	Dentate Gyrus
black	darkmagenta		BP	Dentate Gyrus
black	yellowgreen		BP	Dentate Gyrus
black	sienna3		BP	Dentate Gyrus
green	greenyellow	0.321	BP	Dentate Gyrus
green	brown	0.437	BP	Dentate Gyrus
green	grey	0.671	BP	Dentate Gyrus
green	blue	0.381	BP	Dentate Gyrus
green	darkgreen	0.119	BP	Dentate Gyrus
green	lightcyan	0.348	BP	Dentate Gyrus
green	turquoise	0.58	BP	Dentate Gyrus
green	pink	0.105	BP	Dentate Gyrus
green	violet	0.201	BP	Dentate Gyrus
green	magenta	0.356	BP	Dentate Gyrus
green	salmon		BP	Dentate Gyrus
green	royalblue	0.264	BP	Dentate Gyrus
green	darkorange		BP	Dentate Gyrus
green	saddlebrown	0.4	BP	Dentate Gyrus
green	darkturquoise	0.347	BP	Dentate Gyrus
green	yellow		BP	Dentate Gyrus
green	darkgrey		BP	Dentate Gyrus
green	black		BP	Dentate Gyrus
green	plum1	0.375	BP	Dentate Gyrus
green	tan	0.521	BP	Dentate Gyrus
green	white	0.133	BP	Dentate Gyrus
green	red	0.544	BP	Dentate Gyrus
green	purple	1	BP	Dentate Gyrus
green	skyblue	1	BP	Dentate Gyrus
green	lightyellow		BP	Dentate Gyrus
green	midnightblue	0.335	BP	Dentate Gyrus
green	paleturquoise	0.396	BP	Dentate Gyrus
green	cyan	0.368	BP	Dentate Gyrus
green	orange		BP	Dentate Gyrus
green	lightgreen	0.073	BP	Dentate Gyrus
green	darkred		BP	Dentate Gyrus
green	darkmagenta	0.436	BP	Dentate Gyrus
green	yellowgreen	0.124	BP	Dentate Gyrus
green	sienna3	0.151	BP	Dentate Gyrus
plum1	greenyellow	0.032	BP	Dentate Gyrus
plum1	brown	0.375	BP	Dentate Gyrus
plum1	grey	0.375	BP	Dentate Gyrus
plum1	blue	0.457	BP	Dentate Gyrus
plum1	darkgreen	0.184	BP	Dentate Gyrus
plum1	lightcyan	0.457	BP	Dentate Gyrus
plum1	turquoise	0.457	BP	Dentate Gyrus
plum1	pink	0.217	BP	Dentate Gyrus
plum1	violet	0.068	BP	Dentate Gyrus
plum1	magenta	0.457	BP	Dentate Gyrus
plum1	salmon		BP	Dentate Gyrus
plum1	royalblue	0.06	BP	Dentate Gyrus
plum1	darkorange		BP	Dentate Gyrus
plum1	saddlebrown	0.183	BP	Dentate Gyrus
plum1	darkturquoise	0.021	BP	Dentate Gyrus
plum1	yellow		BP	Dentate Gyrus
plum1	darkgrey		BP	Dentate Gyrus
plum1	black		BP	Dentate Gyrus
plum1	green	0.375	BP	Dentate Gyrus
plum1	tan	0.115	BP	Dentate Gyrus
plum1	white	0.077	BP	Dentate Gyrus
plum1	red	0.457	BP	Dentate Gyrus
plum1	purple	0.072	BP	Dentate Gyrus
plum1	skyblue	0.059	BP	Dentate Gyrus
plum1	lightyellow		BP	Dentate Gyrus
plum1	midnightblue	0.237	BP	Dentate Gyrus
plum1	paleturquoise	0.248	BP	Dentate Gyrus
plum1	cyan	0.075	BP	Dentate Gyrus
plum1	orange		BP	Dentate Gyrus
plum1	lightgreen	0.112	BP	Dentate Gyrus
plum1	darkred		BP	Dentate Gyrus
plum1	darkmagenta	0.262	BP	Dentate Gyrus
plum1	yellowgreen	0.152	BP	Dentate Gyrus
plum1	sienna3	0.314	BP	Dentate Gyrus
tan	greenyellow	0.313	BP	Dentate Gyrus
tan	brown	0.295	BP	Dentate Gyrus
tan	grey	0.474	BP	Dentate Gyrus
tan	blue	0.205	BP	Dentate Gyrus
tan	darkgreen	0.133	BP	Dentate Gyrus
tan	lightcyan	0.155	BP	Dentate Gyrus
tan	turquoise	0.315	BP	Dentate Gyrus
tan	pink	0.188	BP	Dentate Gyrus
tan	violet	0.108	BP	Dentate Gyrus
tan	magenta	0.16	BP	Dentate Gyrus
tan	salmon		BP	Dentate Gyrus
tan	royalblue	0.22	BP	Dentate Gyrus
tan	darkorange		BP	Dentate Gyrus
tan	saddlebrown	0.226	BP	Dentate Gyrus
tan	darkturquoise	0.305	BP	Dentate Gyrus
tan	yellow		BP	Dentate Gyrus
tan	darkgrey		BP	Dentate Gyrus
tan	black		BP	Dentate Gyrus
tan	green	0.521	BP	Dentate Gyrus
tan	plum1	0.115	BP	Dentate Gyrus
tan	white	0.283	BP	Dentate Gyrus
tan	red	0.368	BP	Dentate Gyrus
tan	purple	0.402	BP	Dentate Gyrus
tan	skyblue	0.353	BP	Dentate Gyrus
tan	lightyellow		BP	Dentate Gyrus
tan	midnightblue	0.169	BP	Dentate Gyrus
tan	paleturquoise	0.329	BP	Dentate Gyrus
tan	cyan	0.21	BP	Dentate Gyrus
tan	orange		BP	Dentate Gyrus
tan	lightgreen	0.271	BP	Dentate Gyrus
tan	darkred		BP	Dentate Gyrus
tan	darkmagenta	0.243	BP	Dentate Gyrus
tan	yellowgreen	0.22	BP	Dentate Gyrus
tan	sienna3	0.1	BP	Dentate Gyrus
white	greenyellow	0.024	BP	Dentate Gyrus
white	brown	0.289	BP	Dentate Gyrus
white	grey	0.091	BP	Dentate Gyrus
white	blue	0.145	BP	Dentate Gyrus
white	darkgreen	0.131	BP	Dentate Gyrus
white	lightcyan	0.224	BP	Dentate Gyrus
white	turquoise	0.385	BP	Dentate Gyrus
white	pink	0.346	BP	Dentate Gyrus
white	violet	0.014	BP	Dentate Gyrus
white	magenta	0.339	BP	Dentate Gyrus
white	salmon		BP	Dentate Gyrus
white	royalblue	0.029	BP	Dentate Gyrus
white	darkorange		BP	Dentate Gyrus
white	saddlebrown	0.062	BP	Dentate Gyrus
white	darkturquoise	0.014	BP	Dentate Gyrus
white	yellow		BP	Dentate Gyrus
white	darkgrey		BP	Dentate Gyrus
white	black		BP	Dentate Gyrus
white	green	0.133	BP	Dentate Gyrus
white	plum1	0.077	BP	Dentate Gyrus
white	tan	0.283	BP	Dentate Gyrus
white	red	0.283	BP	Dentate Gyrus
white	purple	0.016	BP	Dentate Gyrus
white	skyblue	0.014	BP	Dentate Gyrus
white	lightyellow		BP	Dentate Gyrus
white	midnightblue	0.027	BP	Dentate Gyrus
white	paleturquoise	0.147	BP	Dentate Gyrus
white	cyan	0.017	BP	Dentate Gyrus
white	orange		BP	Dentate Gyrus
white	lightgreen	0.283	BP	Dentate Gyrus
white	darkred		BP	Dentate Gyrus
white	darkmagenta	0.152	BP	Dentate Gyrus
white	yellowgreen	0.157	BP	Dentate Gyrus
white	sienna3	0.132	BP	Dentate Gyrus
red	greenyellow	0.224	BP	Dentate Gyrus
red	brown	0.453	BP	Dentate Gyrus
red	grey	0.39	BP	Dentate Gyrus
red	blue	0.406	BP	Dentate Gyrus
red	darkgreen	0.138	BP	Dentate Gyrus
red	lightcyan	0.341	BP	Dentate Gyrus
red	turquoise	0.556	BP	Dentate Gyrus
red	pink	0.198	BP	Dentate Gyrus
red	violet	0.179	BP	Dentate Gyrus
red	magenta	0.39	BP	Dentate Gyrus
red	salmon		BP	Dentate Gyrus
red	royalblue	0.115	BP	Dentate Gyrus
red	darkorange		BP	Dentate Gyrus
red	saddlebrown	0.266	BP	Dentate Gyrus
red	darkturquoise	0.21	BP	Dentate Gyrus
red	yellow		BP	Dentate Gyrus
red	darkgrey		BP	Dentate Gyrus
red	black		BP	Dentate Gyrus
red	green	0.544	BP	Dentate Gyrus
red	plum1	0.457	BP	Dentate Gyrus
red	tan	0.368	BP	Dentate Gyrus
red	white	0.283	BP	Dentate Gyrus
red	purple	0.753	BP	Dentate Gyrus
red	skyblue	0.931	BP	Dentate Gyrus
red	lightyellow		BP	Dentate Gyrus
red	midnightblue	0.243	BP	Dentate Gyrus
red	paleturquoise	0.268	BP	Dentate Gyrus
red	cyan	0.165	BP	Dentate Gyrus
red	orange		BP	Dentate Gyrus
red	lightgreen	0.2	BP	Dentate Gyrus
red	darkred		BP	Dentate Gyrus
red	darkmagenta	0.415	BP	Dentate Gyrus
red	yellowgreen	0.212	BP	Dentate Gyrus
red	sienna3	0.253	BP	Dentate Gyrus
purple	greenyellow	0.139	BP	Dentate Gyrus
purple	brown	0.304	BP	Dentate Gyrus
purple	grey	1	BP	Dentate Gyrus
purple	blue	0.23	BP	Dentate Gyrus
purple	darkgreen	0.086	BP	Dentate Gyrus
purple	lightcyan	0.866	BP	Dentate Gyrus
purple	turquoise	1	BP	Dentate Gyrus
purple	pink	0.064	BP	Dentate Gyrus
purple	violet	0.053	BP	Dentate Gyrus
purple	magenta	0.814	BP	Dentate Gyrus
purple	salmon		BP	Dentate Gyrus
purple	royalblue	0.366	BP	Dentate Gyrus
purple	darkorange		BP	Dentate Gyrus
purple	saddlebrown	0.693	BP	Dentate Gyrus
purple	darkturquoise	0.219	BP	Dentate Gyrus
purple	yellow		BP	Dentate Gyrus
purple	darkgrey		BP	Dentate Gyrus
purple	black		BP	Dentate Gyrus
purple	green	1	BP	Dentate Gyrus
purple	plum1	0.072	BP	Dentate Gyrus
purple	tan	0.402	BP	Dentate Gyrus
purple	white	0.016	BP	Dentate Gyrus
purple	red	0.753	BP	Dentate Gyrus
purple	skyblue	0.814	BP	Dentate Gyrus
purple	lightyellow		BP	Dentate Gyrus
purple	midnightblue	0.753	BP	Dentate Gyrus
purple	paleturquoise	0.402	BP	Dentate Gyrus
purple	cyan	1	BP	Dentate Gyrus
purple	orange		BP	Dentate Gyrus
purple	lightgreen	0.038	BP	Dentate Gyrus
purple	darkred		BP	Dentate Gyrus
purple	darkmagenta	0.727	BP	Dentate Gyrus
purple	yellowgreen	0.07	BP	Dentate Gyrus
purple	sienna3	0.118	BP	Dentate Gyrus
skyblue	greenyellow	0.119	BP	Dentate Gyrus
skyblue	brown	0.261	BP	Dentate Gyrus
skyblue	grey	0.814	BP	Dentate Gyrus
skyblue	blue	0.199	BP	Dentate Gyrus
skyblue	darkgreen	0.072	BP	Dentate Gyrus
skyblue	lightcyan	0.931	BP	Dentate Gyrus
skyblue	turquoise	0.814	BP	Dentate Gyrus
skyblue	pink	0.053	BP	Dentate Gyrus
skyblue	violet	0.043	BP	Dentate Gyrus
skyblue	magenta	1	BP	Dentate Gyrus
skyblue	salmon		BP	Dentate Gyrus
skyblue	royalblue	0.4	BP	Dentate Gyrus
skyblue	darkorange		BP	Dentate Gyrus
skyblue	saddlebrown	0.835	BP	Dentate Gyrus
skyblue	darkturquoise	0.199	BP	Dentate Gyrus
skyblue	yellow		BP	Dentate Gyrus
skyblue	darkgrey		BP	Dentate Gyrus
skyblue	black		BP	Dentate Gyrus
skyblue	green	1	BP	Dentate Gyrus
skyblue	plum1	0.059	BP	Dentate Gyrus
skyblue	tan	0.353	BP	Dentate Gyrus
skyblue	white	0.014	BP	Dentate Gyrus
skyblue	red	0.931	BP	Dentate Gyrus
skyblue	purple	0.814	BP	Dentate Gyrus
skyblue	lightyellow		BP	Dentate Gyrus
skyblue	midnightblue	0.931	BP	Dentate Gyrus
skyblue	paleturquoise	0.353	BP	Dentate Gyrus
skyblue	cyan	0.814	BP	Dentate Gyrus
skyblue	orange		BP	Dentate Gyrus
skyblue	lightgreen	0.033	BP	Dentate Gyrus
skyblue	darkred		BP	Dentate Gyrus
skyblue	darkmagenta	0.585	BP	Dentate Gyrus
skyblue	yellowgreen	0.094	BP	Dentate Gyrus
skyblue	sienna3	0.092	BP	Dentate Gyrus
lightyellow	greenyellow		BP	Dentate Gyrus
lightyellow	brown		BP	Dentate Gyrus
lightyellow	grey		BP	Dentate Gyrus
lightyellow	blue		BP	Dentate Gyrus
lightyellow	darkgreen		BP	Dentate Gyrus
lightyellow	lightcyan		BP	Dentate Gyrus
lightyellow	turquoise		BP	Dentate Gyrus
lightyellow	pink		BP	Dentate Gyrus
lightyellow	violet		BP	Dentate Gyrus
lightyellow	magenta		BP	Dentate Gyrus
lightyellow	salmon		BP	Dentate Gyrus
lightyellow	royalblue		BP	Dentate Gyrus
lightyellow	darkorange		BP	Dentate Gyrus
lightyellow	saddlebrown		BP	Dentate Gyrus
lightyellow	darkturquoise		BP	Dentate Gyrus
lightyellow	yellow		BP	Dentate Gyrus
lightyellow	darkgrey		BP	Dentate Gyrus
lightyellow	black		BP	Dentate Gyrus
lightyellow	green		BP	Dentate Gyrus
lightyellow	plum1		BP	Dentate Gyrus
lightyellow	tan		BP	Dentate Gyrus
lightyellow	white		BP	Dentate Gyrus
lightyellow	red		BP	Dentate Gyrus
lightyellow	purple		BP	Dentate Gyrus
lightyellow	skyblue		BP	Dentate Gyrus
lightyellow	midnightblue		BP	Dentate Gyrus
lightyellow	paleturquoise		BP	Dentate Gyrus
lightyellow	cyan		BP	Dentate Gyrus
lightyellow	orange		BP	Dentate Gyrus
lightyellow	lightgreen		BP	Dentate Gyrus
lightyellow	darkred		BP	Dentate Gyrus
lightyellow	darkmagenta		BP	Dentate Gyrus
lightyellow	yellowgreen		BP	Dentate Gyrus
lightyellow	sienna3		BP	Dentate Gyrus
midnightblue	greenyellow	0.09	BP	Dentate Gyrus
midnightblue	brown	0.217	BP	Dentate Gyrus
midnightblue	grey	0.375	BP	Dentate Gyrus
midnightblue	blue	0.214	BP	Dentate Gyrus
midnightblue	darkgreen	0.062	BP	Dentate Gyrus
midnightblue	lightcyan	0.196	BP	Dentate Gyrus
midnightblue	turquoise	0.207	BP	Dentate Gyrus
midnightblue	pink	0.08	BP	Dentate Gyrus
midnightblue	violet	0.076	BP	Dentate Gyrus
midnightblue	magenta	0.17	BP	Dentate Gyrus
midnightblue	salmon		BP	Dentate Gyrus
midnightblue	royalblue	0.241	BP	Dentate Gyrus
midnightblue	darkorange		BP	Dentate Gyrus
midnightblue	saddlebrown	0.218	BP	Dentate Gyrus
midnightblue	darkturquoise	0.21	BP	Dentate Gyrus
midnightblue	yellow		BP	Dentate Gyrus
midnightblue	darkgrey		BP	Dentate Gyrus
midnightblue	black		BP	Dentate Gyrus
midnightblue	green	0.335	BP	Dentate Gyrus
midnightblue	plum1	0.237	BP	Dentate Gyrus
midnightblue	tan	0.169	BP	Dentate Gyrus
midnightblue	white	0.027	BP	Dentate Gyrus
midnightblue	red	0.243	BP	Dentate Gyrus
midnightblue	purple	0.753	BP	Dentate Gyrus
midnightblue	skyblue	0.931	BP	Dentate Gyrus
midnightblue	lightyellow		BP	Dentate Gyrus
midnightblue	paleturquoise	0.191	BP	Dentate Gyrus
midnightblue	cyan	0.504	BP	Dentate Gyrus
midnightblue	orange		BP	Dentate Gyrus
midnightblue	lightgreen	0.049	BP	Dentate Gyrus
midnightblue	darkred		BP	Dentate Gyrus
midnightblue	darkmagenta	0.223	BP	Dentate Gyrus
midnightblue	yellowgreen	0.09	BP	Dentate Gyrus
midnightblue	sienna3	0.16	BP	Dentate Gyrus
paleturquoise	greenyellow	0.177	BP	Dentate Gyrus
paleturquoise	brown	0.266	BP	Dentate Gyrus
paleturquoise	grey	0.492	BP	Dentate Gyrus
paleturquoise	blue	0.244	BP	Dentate Gyrus
paleturquoise	darkgreen	0.474	BP	Dentate Gyrus
paleturquoise	lightcyan	0.163	BP	Dentate Gyrus
paleturquoise	turquoise	0.286	BP	Dentate Gyrus
paleturquoise	pink	0.202	BP	Dentate Gyrus
paleturquoise	violet	0.136	BP	Dentate Gyrus
paleturquoise	magenta	0.161	BP	Dentate Gyrus
paleturquoise	salmon		BP	Dentate Gyrus
paleturquoise	royalblue	0.156	BP	Dentate Gyrus
paleturquoise	darkorange		BP	Dentate Gyrus
paleturquoise	saddlebrown	0.211	BP	Dentate Gyrus
paleturquoise	darkturquoise	0.305	BP	Dentate Gyrus
paleturquoise	yellow		BP	Dentate Gyrus
paleturquoise	darkgrey		BP	Dentate Gyrus
paleturquoise	black		BP	Dentate Gyrus
paleturquoise	green	0.396	BP	Dentate Gyrus
paleturquoise	plum1	0.248	BP	Dentate Gyrus
paleturquoise	tan	0.329	BP	Dentate Gyrus
paleturquoise	white	0.147	BP	Dentate Gyrus
paleturquoise	red	0.268	BP	Dentate Gyrus
paleturquoise	purple	0.402	BP	Dentate Gyrus
paleturquoise	skyblue	0.353	BP	Dentate Gyrus
paleturquoise	lightyellow		BP	Dentate Gyrus
paleturquoise	midnightblue	0.191	BP	Dentate Gyrus
paleturquoise	cyan	0.188	BP	Dentate Gyrus
paleturquoise	orange		BP	Dentate Gyrus
paleturquoise	lightgreen	0.082	BP	Dentate Gyrus
paleturquoise	darkred		BP	Dentate Gyrus
paleturquoise	darkmagenta	0.239	BP	Dentate Gyrus
paleturquoise	yellowgreen	0.127	BP	Dentate Gyrus
paleturquoise	sienna3	0.101	BP	Dentate Gyrus
cyan	greenyellow	0.145	BP	Dentate Gyrus
cyan	brown	0.153	BP	Dentate Gyrus
cyan	grey	0.451	BP	Dentate Gyrus
cyan	blue	0.099	BP	Dentate Gyrus
cyan	darkgreen	0.071	BP	Dentate Gyrus
cyan	lightcyan	0.11	BP	Dentate Gyrus
cyan	turquoise	0.177	BP	Dentate Gyrus
cyan	pink	0.053	BP	Dentate Gyrus
cyan	violet	0.058	BP	Dentate Gyrus
cyan	magenta	0.103	BP	Dentate Gyrus
cyan	salmon		BP	Dentate Gyrus
cyan	royalblue	0.37	BP	Dentate Gyrus
cyan	darkorange		BP	Dentate Gyrus
cyan	saddlebrown	0.227	BP	Dentate Gyrus
cyan	darkturquoise	0.233	BP	Dentate Gyrus
cyan	yellow		BP	Dentate Gyrus
cyan	darkgrey		BP	Dentate Gyrus
cyan	black		BP	Dentate Gyrus
cyan	green	0.368	BP	Dentate Gyrus
cyan	plum1	0.075	BP	Dentate Gyrus
cyan	tan	0.21	BP	Dentate Gyrus
cyan	white	0.017	BP	Dentate Gyrus
cyan	red	0.165	BP	Dentate Gyrus
cyan	purple	1	BP	Dentate Gyrus
cyan	skyblue	0.814	BP	Dentate Gyrus
cyan	lightyellow		BP	Dentate Gyrus
cyan	midnightblue	0.504	BP	Dentate Gyrus
cyan	paleturquoise	0.188	BP	Dentate Gyrus
cyan	orange		BP	Dentate Gyrus
cyan	lightgreen	0.035	BP	Dentate Gyrus
cyan	darkred		BP	Dentate Gyrus
cyan	darkmagenta	0.175	BP	Dentate Gyrus
cyan	yellowgreen	0.067	BP	Dentate Gyrus
cyan	sienna3	0.056	BP	Dentate Gyrus
orange	greenyellow		BP	Dentate Gyrus
orange	brown		BP	Dentate Gyrus
orange	grey		BP	Dentate Gyrus
orange	blue		BP	Dentate Gyrus
orange	darkgreen		BP	Dentate Gyrus
orange	lightcyan		BP	Dentate Gyrus
orange	turquoise		BP	Dentate Gyrus
orange	pink		BP	Dentate Gyrus
orange	violet		BP	Dentate Gyrus
orange	magenta		BP	Dentate Gyrus
orange	salmon		BP	Dentate Gyrus
orange	royalblue		BP	Dentate Gyrus
orange	darkorange		BP	Dentate Gyrus
orange	saddlebrown		BP	Dentate Gyrus
orange	darkturquoise		BP	Dentate Gyrus
orange	yellow		BP	Dentate Gyrus
orange	darkgrey		BP	Dentate Gyrus
orange	black		BP	Dentate Gyrus
orange	green		BP	Dentate Gyrus
orange	plum1		BP	Dentate Gyrus
orange	tan		BP	Dentate Gyrus
orange	white		BP	Dentate Gyrus
orange	red		BP	Dentate Gyrus
orange	purple		BP	Dentate Gyrus
orange	skyblue		BP	Dentate Gyrus
orange	lightyellow		BP	Dentate Gyrus
orange	midnightblue		BP	Dentate Gyrus
orange	paleturquoise		BP	Dentate Gyrus
orange	cyan		BP	Dentate Gyrus
orange	lightgreen		BP	Dentate Gyrus
orange	darkred		BP	Dentate Gyrus
orange	darkmagenta		BP	Dentate Gyrus
orange	yellowgreen		BP	Dentate Gyrus
orange	sienna3		BP	Dentate Gyrus
lightgreen	greenyellow	0.047	BP	Dentate Gyrus
lightgreen	brown	0.106	BP	Dentate Gyrus
lightgreen	grey	0.073	BP	Dentate Gyrus
lightgreen	blue	0.185	BP	Dentate Gyrus
lightgreen	darkgreen	0.099	BP	Dentate Gyrus
lightgreen	lightcyan	0.084	BP	Dentate Gyrus
lightgreen	turquoise	0.183	BP	Dentate Gyrus
lightgreen	pink	0.205	BP	Dentate Gyrus
lightgreen	violet	0.113	BP	Dentate Gyrus
lightgreen	magenta	0.165	BP	Dentate Gyrus
lightgreen	salmon		BP	Dentate Gyrus
lightgreen	royalblue	0.023	BP	Dentate Gyrus
lightgreen	darkorange		BP	Dentate Gyrus
lightgreen	saddlebrown	0.045	BP	Dentate Gyrus
lightgreen	darkturquoise	0.03	BP	Dentate Gyrus
lightgreen	yellow		BP	Dentate Gyrus
lightgreen	darkgrey		BP	Dentate Gyrus
lightgreen	black		BP	Dentate Gyrus
lightgreen	green	0.073	BP	Dentate Gyrus
lightgreen	plum1	0.112	BP	Dentate Gyrus
lightgreen	tan	0.271	BP	Dentate Gyrus
lightgreen	white	0.283	BP	Dentate Gyrus
lightgreen	red	0.2	BP	Dentate Gyrus
lightgreen	purple	0.038	BP	Dentate Gyrus
lightgreen	skyblue	0.033	BP	Dentate Gyrus
lightgreen	lightyellow		BP	Dentate Gyrus
lightgreen	midnightblue	0.049	BP	Dentate Gyrus
lightgreen	paleturquoise	0.082	BP	Dentate Gyrus
lightgreen	cyan	0.035	BP	Dentate Gyrus
lightgreen	orange		BP	Dentate Gyrus
lightgreen	darkred		BP	Dentate Gyrus
lightgreen	darkmagenta	0.176	BP	Dentate Gyrus
lightgreen	yellowgreen	0.364	BP	Dentate Gyrus
lightgreen	sienna3	0.091	BP	Dentate Gyrus
darkred	greenyellow		BP	Dentate Gyrus
darkred	brown		BP	Dentate Gyrus
darkred	grey		BP	Dentate Gyrus
darkred	blue		BP	Dentate Gyrus
darkred	darkgreen		BP	Dentate Gyrus
darkred	lightcyan		BP	Dentate Gyrus
darkred	turquoise		BP	Dentate Gyrus
darkred	pink		BP	Dentate Gyrus
darkred	violet		BP	Dentate Gyrus
darkred	magenta		BP	Dentate Gyrus
darkred	salmon		BP	Dentate Gyrus
darkred	royalblue		BP	Dentate Gyrus
darkred	darkorange		BP	Dentate Gyrus
darkred	saddlebrown		BP	Dentate Gyrus
darkred	darkturquoise		BP	Dentate Gyrus
darkred	yellow		BP	Dentate Gyrus
darkred	darkgrey		BP	Dentate Gyrus
darkred	black		BP	Dentate Gyrus
darkred	green		BP	Dentate Gyrus
darkred	plum1		BP	Dentate Gyrus
darkred	tan		BP	Dentate Gyrus
darkred	white		BP	Dentate Gyrus
darkred	red		BP	Dentate Gyrus
darkred	purple		BP	Dentate Gyrus
darkred	skyblue		BP	Dentate Gyrus
darkred	lightyellow		BP	Dentate Gyrus
darkred	midnightblue		BP	Dentate Gyrus
darkred	paleturquoise		BP	Dentate Gyrus
darkred	cyan		BP	Dentate Gyrus
darkred	orange		BP	Dentate Gyrus
darkred	lightgreen		BP	Dentate Gyrus
darkred	darkmagenta		BP	Dentate Gyrus
darkred	yellowgreen		BP	Dentate Gyrus
darkred	sienna3		BP	Dentate Gyrus
darkmagenta	greenyellow	0.152	BP	Dentate Gyrus
darkmagenta	brown	0.276	BP	Dentate Gyrus
darkmagenta	grey	0.354	BP	Dentate Gyrus
darkmagenta	blue	0.301	BP	Dentate Gyrus
darkmagenta	darkgreen	0.107	BP	Dentate Gyrus
darkmagenta	lightcyan	0.289	BP	Dentate Gyrus
darkmagenta	turquoise	0.382	BP	Dentate Gyrus
darkmagenta	pink	0.152	BP	Dentate Gyrus
darkmagenta	violet	0.269	BP	Dentate Gyrus
darkmagenta	magenta	0.321	BP	Dentate Gyrus
darkmagenta	salmon		BP	Dentate Gyrus
darkmagenta	royalblue	0.119	BP	Dentate Gyrus
darkmagenta	darkorange		BP	Dentate Gyrus
darkmagenta	saddlebrown	0.236	BP	Dentate Gyrus
darkmagenta	darkturquoise	0.225	BP	Dentate Gyrus
darkmagenta	yellow		BP	Dentate Gyrus
darkmagenta	darkgrey		BP	Dentate Gyrus
darkmagenta	black		BP	Dentate Gyrus
darkmagenta	green	0.436	BP	Dentate Gyrus
darkmagenta	plum1	0.262	BP	Dentate Gyrus
darkmagenta	tan	0.243	BP	Dentate Gyrus
darkmagenta	white	0.152	BP	Dentate Gyrus
darkmagenta	red	0.415	BP	Dentate Gyrus
darkmagenta	purple	0.727	BP	Dentate Gyrus
darkmagenta	skyblue	0.585	BP	Dentate Gyrus
darkmagenta	lightyellow		BP	Dentate Gyrus
darkmagenta	midnightblue	0.223	BP	Dentate Gyrus
darkmagenta	paleturquoise	0.239	BP	Dentate Gyrus
darkmagenta	cyan	0.175	BP	Dentate Gyrus
darkmagenta	orange		BP	Dentate Gyrus
darkmagenta	lightgreen	0.176	BP	Dentate Gyrus
darkmagenta	darkred		BP	Dentate Gyrus
darkmagenta	yellowgreen	0.162	BP	Dentate Gyrus
darkmagenta	sienna3	0.209	BP	Dentate Gyrus
yellowgreen	greenyellow	0.07	BP	Dentate Gyrus
