ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment	-Log10(qvalues)	Tissue	p.fdr.sig	p.fdr.cat
GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	68	0.537912810029544	1.31408771346058	0.103139013452915	0.897294285215825	0.886061325186135	1393	tags=22%, list=9%, signal=20%	EXOSC6/CLEC7A/BTK/CD40/SLC11A1/HLA-DRA/CARD9/C3/NFKBID/SASH3/NLRP3/TREM2/HPX/PRKCQ/PTPRC	0.0525362191194232	Hippocampus	FALSE	> 0.05
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	179	0.451470877358582	1.23351594350491	0.109919571045576	0.90815602293674	0.896787088046091	1393	tags=20%, list=9%, signal=18%	IL13RA2/FOXJ1/TLR4/HLA-DPA1/MICA/CLEC4G/EXOSC6/CTSH/LILRB1/CLEC7A/BTK/NCKAP1L/LILRB4/HLA-DMB/CD40/INPP5D/HAVCR2/KLHL6/HLA-DMA/SLC11A1/SCART1/HLA-DRA/CARD9/C3/NFKBID/SASH3/NLRP3/PTPN6/TREM2/HMGB1/HPX/PRKCQ/CD74/HLX/C1QC/PTPRC	0.0473106533465157	Hippocampus	FALSE	> 0.05
GO:0002821	positive regulation of adaptive immune response	71	0.53078406395832	1.30321742420673	0.111613876319759	0.908841251707995	0.897463738642352	1393	tags=21%, list=9%, signal=19%	EXOSC6/CLEC7A/BTK/CD40/SLC11A1/HLA-DRA/CARD9/C3/NFKBID/SASH3/NLRP3/TREM2/HPX/PRKCQ/PTPRC	0.0469830897420376	Hippocampus	FALSE	> 0.05
GO:0002429	immune response-activating cell surface receptor signaling pathway	151	0.451002470768883	1.2130074788943	0.136612021857924	0.951662188504294	0.939748612878807	1395	tags=23%, list=9%, signal=21%	FYB2/PLCG2/SYK/CLEC7A/BTK/NCKAP1L/LILRB4/CARD11/INPP5D/KLHL6/LAT2/PTPN22/THEMIS/IKBKG/BLNK/VAV1/NFATC2/C3AR1/NFKBID/PTPN6/BTNL9/GPS2/C5AR2/NR4A3/LAPTM5/SLC39A10/BANK1/EZR/ITK/NFAM1/HCK/GBP1/PTPRC/FYB1	0.0269883066564745	Hippocampus	FALSE	> 0.05
GO:0002757	immune response-activating signal transduction	151	0.451002470768883	1.2130074788943	0.136612021857924	0.951662188504294	0.939748612878807	1395	tags=23%, list=9%, signal=21%	FYB2/PLCG2/SYK/CLEC7A/BTK/NCKAP1L/LILRB4/CARD11/INPP5D/KLHL6/LAT2/PTPN22/THEMIS/IKBKG/BLNK/VAV1/NFATC2/C3AR1/NFKBID/PTPN6/BTNL9/GPS2/C5AR2/NR4A3/LAPTM5/SLC39A10/BANK1/EZR/ITK/NFAM1/HCK/GBP1/PTPRC/FYB1	0.0269883066564745	Hippocampus	FALSE	> 0.05
GO:0002253	activation of immune response	200	0.428154133157315	1.1839441817474	0.143989431968296	0.961524543538434	0.949487504026324	1600	tags=23%, list=11%, signal=21%	TLR4/FYB2/PLCG2/SYK/CLEC7A/BTK/NCKAP1L/LILRB4/CARD11/INPP5D/KLHL6/LAT2/PTPN22/THEMIS/IKBKG/BLNK/VAV1/NFATC2/A2M/C3AR1/CGAS/C3/NFKBID/PTPN6/BTNL9/TREM2/GPS2/C5AR2/NR4A3/LAPTM5/SLC39A10/HMGB1/BANK1/MASP1/EZR/ITK/NFAM1/HCK/C1QC/VSIG4/GBP1/PTPRC/FYB1/STING1/CD247/RAB29	0.0225107465332034	Hippocampus	FALSE	> 0.05
GO:0002819	regulation of adaptive immune response	117	0.459882509496103	1.19598196664743	0.161290322580645	0.982951329937748	0.970646054865517	1393	tags=22%, list=9%, signal=20%	FOXJ1/CLEC4G/EXOSC6/LILRB1/CLEC7A/BTK/NCKAP1L/LILRB4/CD40/HAVCR2/SLC11A1/ALOX15/HLA-DRA/CARD9/C3/SAMSN1/NFKBID/SASH3/NLRP3/PTPN6/TREM2/HMGB1/HPX/PRKCQ/HLX/PTPRC	0.0129391062832077	Hippocampus	FALSE	> 0.05
GO:0050777	negative regulation of immune response	134	0.443846987465091	1.17710116009317	0.179310344827586	0.988899786713994	0.976520044682254	1454	tags=19%, list=10%, signal=18%	IL13RA2/FOXJ1/FCRLB/MICA/CLEC4G/LILRB1/SYK/NCKAP1L/LILRB4/INPP5D/HAVCR2/ALOX15/A2M/TKFC/SAMSN1/DRD2/CD84/PTPN6/TREM2/SPI1/TSPAN6/HCK/HLX/VSIG4/PTPRC/ARRB2	0.0103188376751043	Hippocampus	FALSE	> 0.05
GO:0002286	T cell activation involved in immune response	63	0.503679611505847	1.21671476544305	0.185907046476762	0.988899786713994	0.976520044682254	1284	tags=24%, list=9%, signal=22%	LILRB1/NCKAP1L/HLA-DMB/APBB1IP/HAVCR2/CD86/SLC11A1/HLA-DRA/NFKBID/NLRP3/HMGB1/CD74/LCP1/MDK/HLX	0.0103188376751043	Hippocampus	FALSE	> 0.05
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	107	0.459213374076463	1.17448371763639	0.197058823529412	0.998407421309454	0.985908656030661	1393	tags=22%, list=9%, signal=20%	FOXJ1/CLEC4G/EXOSC6/LILRB1/CLEC7A/BTK/NCKAP1L/LILRB4/CD40/HAVCR2/SLC11A1/HLA-DRA/CARD9/C3/NFKBID/SASH3/NLRP3/PTPN6/TREM2/HMGB1/HPX/PRKCQ/HLX/PTPRC	0.0061633203726773	Hippocampus	FALSE	> 0.05
GO:0046634	regulation of alpha-beta T cell activation	67	0.488263471317765	1.18615990877183	0.211161387631976	1	0.987481297702695	1635	tags=27%, list=11%, signal=24%	LILRB1/SYK/NCKAP1L/LILRB4/PTPN22/RUNX1/RASAL3/CD86/HLA-DRA/NFKBID/SASH3/NLRP3/HMGB1/PRKCQ/HLX/PTPRC/PRDM1/GLI3	0.00547112089789077	Hippocampus	FALSE	> 0.05
GO:0002768	immune response-regulating cell surface receptor signaling pathway	166	0.416722679254375	1.13199298141981	0.219086021505376	1	0.987481297702695	1395	tags=23%, list=9%, signal=21%	FYB2/PLCG2/LILRB1/SYK/CLEC7A/BTK/NCKAP1L/LILRB4/CARD11/CD40/INPP5D/KLHL6/LAT2/PTPN22/THEMIS/IKBKG/BLNK/VAV1/NFATC2/C3AR1/NFKBID/PTPN6/BTNL9/GPS2/C5AR2/NR4A3/LAPTM5/SLC39A10/BANK1/EZR/ITK/NFAM1/PRKCQ/HCK/CD200R1/GBP1/PTPRC/FYB1	0.00547112089789077	Hippocampus	FALSE	> 0.05
GO:0046631	alpha-beta T cell activation	99	0.423594419784938	1.07292705945373	0.341605839416058	1	0.987481297702695	1761	tags=23%, list=12%, signal=21%	LILRB1/SYK/NCKAP1L/LILRB4/DOCK2/WDFY4/PTPN22/RUNX1/RASAL3/CD86/HLA-DRA/CDH26/NFKBID/SASH3/NLRP3/HMGB1/ITK/PRKCQ/HLX/PTPRC/PRDM1/GLI3/IL6R	0.00547112089789077	Hippocampus	FALSE	> 0.05
GO:0045088	regulation of innate immune response	148	0.367376154230875	0.985222619962677	0.487671232876712	1	0.987481297702695	1531	tags=17%, list=10%, signal=15%	TLR4/MICA/PLCG2/LILRB1/SYK/CLEC7A/HAVCR2/PTPN22/RNF135/CASP8/VAV1/A2M/TKFC/CGAS/CARD9/DRD2/PTPN6/TREM2/SPI1/HMGB1/HPX/HCK/VSIG4/ARRB2/STING1	0.00547112089789077	Hippocampus	FALSE	> 0.05
