"","id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"5009","GO:0006873","cellular ion homeostasis",0.0481696629869937,19,0.798459778967594,0.86924849563828,0.996683429051326,144511,19,487,0.959596488568554,0.606847453168893,0.732203922940374
"5014","GO:0042327","positive regulation of phosphorylation",0.0881852742565272,37,0.849334382146659,0.870248227215992,0.996683429051326,229450,35,792,1.0869432580842,0.328524458264454,0.539493838811276
"5016","GO:0006518","peptide metabolic process",0.0639705666503749,26,0.822746799086857,0.870895983418382,0.996683429051326,140356,23,825,0.685705918242831,0.981313894392512,0.987558182511505
"5018","GO:0030856","regulation of epithelial cell differentiation",0.0226392189053571,8,0.715322028180647,0.871162088070916,0.996683429051326,114377,8,148,1.32951206239797,0.254949810895664,0.483873804050942
"5025","GO:0019220","regulation of phosphate metabolic process",0.142277670950868,62,0.882120659100711,0.872114133995449,0.996683429051326,204826,61,1340,1.11966743463889,0.192192445684606,0.438091150648425
"5026","GO:0006941","striated muscle contraction",0.0202444495813347,7,0.699946937500076,0.87247425667148,0.996683429051326,226884,7,167,1.03096893461399,0.521561560788988,0.682144127851246
"5029","GO:0051338","regulation of transferase activity",0.0992774036937899,42,0.856390676545241,0.873236509974223,0.996683429051326,253701,39,867,1.10639325607859,0.277927563689962,0.499915163778898
"5031","GO:0051174","regulation of phosphorus metabolic process",0.142376632990382,62,0.881507521553568,0.873403756918655,0.996683429051326,204826,61,1341,1.1188324850232,0.193822846329888,0.439392625627869
"5032","GO:0099537","trans-synaptic signaling",0.0949345307737938,40,0.852921052635362,0.873412234479669,0.996683429051326,251770,34,689,1.21373452430816,0.14097126064155,0.399194264658573
"5034","GO:0010605","negative regulation of macromolecule metabolic process",0.247912890281893,112,0.914517383567606,0.874075903645705,0.996683429051326,202527,108,2600,1.02167888487352,0.419430323065548,0.609864741317374
"5035","GO:0043603","cellular amide metabolic process",0.0862356051843698,36,0.845062706654884,0.874089560601115,0.996683429051326,198671,33,1090,0.744648728526568,0.973222884727438,0.98121001040504
"5036","GO:0050920","regulation of chemotaxis",0.027555792589813,10,0.734615595388122,0.874424184917503,0.996683429051326,172049,8,216,0.910961968680089,0.655791599606097,0.7652142615154
"5037","GO:0035107","appendage morphogenesis",0.0275590247630041,10,0.734529438317848,0.874510381808166,0.996683429051326,314870,6,139,1.06169668292212,0.499507660151041,0.666442407054212
"5038","GO:0035108","limb morphogenesis",0.0275590247630041,10,0.734529438317848,0.874510381808166,0.996683429051326,314870,6,139,1.06169668292212,0.499507660151041,0.666442407054212
"5039","GO:1901215","negative regulation of neuron death",0.0251683238630659,9,0.723871147753185,0.874528406414403,0.996683429051326,222704,7,209,0.823788574548024,0.750583865483389,0.816076376220967
"5043","GO:0003158","endothelium development",0.0178636530845975,6,0.679914065187856,0.875489860356378,0.996683429051326,121264,6,124,1.1901277332756,0.391444032164812,0.590468767520803
"5044","GO:0000902","cell morphogenesis",0.146812562676233,64,0.882449386542982,0.875497535310733,0.996683429051326,253924,55,972,1.39174745215014,0.0082400659098657,0.161348338196989
"5048","GO:0061138","morphogenesis of a branching epithelium",0.0300016650063658,11,0.74219902372112,0.876326101323456,0.996683429051326,208555,9,180,1.22979865771812,0.310797522091414,0.526266587397082
"5050","GO:0009259","ribonucleotide metabolic process",0.0347102266324742,13,0.75815665948616,0.876565519456249,0.996683429051326,208637,13,429,0.745332519829164,0.893520606778518,0.920330780509031
"5051","GO:0016049","cell growth",0.0598176122943512,24,0.812185476617643,0.876748479322965,0.996683429051326,177176,22,461,1.17377746072879,0.248775012380932,0.479813719939209
"5052","GO:0009743","response to carbohydrate",0.0228352237795163,8,0.709182101308432,0.876884872657047,0.996683429051326,139346,7,216,0.797091722595078,0.779866071253054,0.831210286415904
"5053","GO:0001838","embryonic epithelial tube formation",0.0179083306502015,6,0.678217820806073,0.87692736688823,0.996683429051326,158977,6,126,1.1712368168744,0.406050965733986,0.601037282612725
"5055","GO:0045786","negative regulation of cell cycle",0.037058899848163,14,0.764730768797086,0.877029344049104,0.996683429051326,163292,11,368,0.735205719288007,0.887120744603677,0.915163196640823
"5058","GO:0050821","protein stabilization",0.0153894388373465,5,0.657688535420548,0.877160990939132,0.996683429051326,349066,5,196,0.627448294754143,0.904506087555521,0.927051104692997
"5060","GO:0002027","regulation of heart rate",0.0154065981251925,5,0.65695602673819,0.877747735513999,0.996683429051326,87250,5,101,1.21762243338428,0.39237686084478,0.591008663660708
"5062","GO:0030072","peptide hormone secretion",0.0252917370805337,9,0.72033895591156,0.87792026395289,0.996683429051326,93328,8,217,0.906763987257601,0.660848312665267,0.765467115966078
"5063","GO:0080135","regulation of cellular response to stress",0.0710365750519747,29,0.826397576154872,0.877944987468048,0.996683429051326,208611,27,678,0.979485656589654,0.572979759849072,0.711380668025177
"5066","GO:0060562","epithelial tube morphogenesis",0.0486145731323649,19,0.791152446341916,0.878453721841048,0.996683429051326,196620,16,323,1.21837637916346,0.243111117783312,0.477398718397793
"5069","GO:1903532","positive regulation of secretion by cell",0.0300986719239442,11,0.739806943442535,0.878767885981516,0.996683429051326,60459,11,272,0.994690090801421,0.550642867648646,0.700226941824081
"5070","GO:0002062","chondrocyte differentiation",0.0229033011325803,8,0.707074141411388,0.878823138806089,0.996683429051326,305130,8,112,1.7568552253116,0.0861139084386779,0.348122895183355
"5072","GO:0010595","positive regulation of endothelial cell migration",0.0154548492575192,5,0.654904963563728,0.879384892257289,0.996683429051326,85022,4,101,0.974097946707422,0.591971397774971,0.722501831494639
"5074","GO:0035148","tube formation",0.0229292321662355,8,0.706274500009322,0.879554812485328,0.996683429051326,139597,7,152,1.13270929000353,0.423239569613945,0.61410060347655
"5077","GO:0007409","axonogenesis",0.0733731170063362,30,0.827670234236157,0.879933603367153,0.996683429051326,254473,25,417,1.47457872628072,0.0347165541427628,0.250993304061496
"5078","GO:0007275","multicellular organism development",0.482898333287102,226,0.94738342836755,0.880085341825853,0.996683429051326,209419,225,4609,1.20071467991572,0.000831090653113931,0.0626065513488138
"5079","GO:0006936","muscle contraction",0.0418336261528418,16,0.77422559185468,0.880292337902138,0.996683429051326,289935,14,331,1.04031306393074,0.478572650206544,0.654654270675086
"5083","GO:0006814","sodium ion transport",0.0254275057688958,9,0.716492747946489,0.881565052835384,0.996683429051326,194255,10,240,1.0248322147651,0.514042599297702,0.675749094728948
"5089","GO:0061337","cardiac conduction",0.0155593450648733,5,0.650506653569161,0.882866584890846,0.996683429051326,140895,5,93,1.322364148084,0.327434140082911,0.538994869503975
"5090","GO:0051235","maintenance of location",0.0302780130932161,11,0.735424957020109,0.883179840243837,0.996683429051326,147202,11,320,0.845486577181208,0.75681862804324,0.819388677860401
"5091","GO:0003015","heart process",0.0350047226334974,13,0.751778260014024,0.883390389398521,0.996683429051326,230272,12,241,1.22469575872344,0.276785803214736,0.499185624043419
"5092","GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway",0.0780190254820275,32,0.830276045298013,0.883446488099077,0.996683429051326,258906,30,599,1.23185174395805,0.140245609433449,0.399194264658573
"5094","GO:0006357","regulation of transcription by RNA polymerase II",0.234191381604682,105,0.907593634876954,0.883593434658009,0.996683429051326,169742,112,2407,1.14447403127902,0.067390733283251,0.314184461746857
"5097","GO:0009150","purine ribonucleotide metabolic process",0.0327093470793853,12,0.742646984568454,0.884689500497259,0.996683429051326,220614,12,411,0.718130603047078,0.91156552294509,0.931067797291553
"5099","GO:0048731","system development",0.446869612909388,208,0.942227037631052,0.884970130646267,0.996683429051326,212331,206,4157,1.21885265090177,0.000700600253144001,0.0626065513488138
"5102","GO:0002790","peptide secretion",0.0255631953671518,9,0.712689600033021,0.885118340852341,0.996683429051326,93328,8,222,0.886341374931979,0.685462647143656,0.779486284583715
"5104","GO:0048608","reproductive structure development",0.0397611617093209,15,0.763669147587242,0.88539237131667,0.996683429051326,96760,14,287,1.19980356850548,0.280016802375101,0.501493506692689
"5106","GO:0030003","cellular cation homeostasis",0.0466973545856401,18,0.780285035134893,0.885737576656439,0.996683429051326,151787,18,470,0.941973439954305,0.637071572793762,0.75335575866138
"5108","GO:0035637","multicellular organismal signaling",0.0256052665872394,9,0.711518601835637,0.886202122743905,0.996683429051326,291442,8,161,1.22216015673851,0.332201221464859,0.541979390481689
"5110","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation",0.0231788380016446,8,0.698668845377694,0.886413453762858,0.996683429051326,159689,8,188,1.04663715550478,0.4986718055951,0.666442407054212
"5112","GO:0007519","skeletal muscle tissue development",0.0182259409161454,6,0.666399010275236,0.886750751301373,0.996683429051326,137024,4,157,0.626648997563374,0.88598352857306,0.914908154066404
"5113","GO:0050808","synapse organization",0.0671139680905133,27,0.814373996954441,0.886871486741873,0.996683429051326,307822,20,399,1.23288085986779,0.197085861075928,0.440552523581961
"5114","GO:0015931","nucleobase-containing compound transport",0.0156846695056401,5,0.645308942355395,0.886928839511322,0.996683429051326,212563,5,203,0.605812146659173,0.919520736573282,0.938424190266501
"5115","GO:0098660","inorganic ion transmembrane transport",0.0914686789708944,38,0.840977237110356,0.886943952697921,0.996683429051326,191899,39,856,1.12061092642539,0.25159580206888,0.481691170775523
"5116","GO:0001763","morphogenesis of a branching structure",0.0328119026395482,12,0.740325797091387,0.887046164069832,0.996683429051326,201619,10,194,1.26783366775064,0.265882777139522,0.488917550907868
"5117","GO:0010717","regulation of epithelial to mesenchymal transition",0.0182360096671358,6,0.666031067626754,0.887051027086277,0.996683429051326,133490,5,97,1.26783366775064,0.359861565502613,0.563929404476656
"5119","GO:0006412","translation",0.0467779278126766,18,0.778941023413363,0.887306285225074,0.996683429051326,106061,16,647,0.608246631328901,0.990042878287735,0.993456155520258
"5123","GO:0043405","regulation of MAP kinase activity",0.0256702565237744,9,0.709717234999512,0.887859777598983,0.996683429051326,254943,7,180,0.956510067114094,0.601352140339338,0.728138987360234
"5124","GO:0001818","negative regulation of cytokine production",0.0256765155261196,9,0.709544231702637,0.888018367150847,0.996683429051326,179971,7,271,0.635320339780579,0.927778794545576,0.944313466131537
"5125","GO:0018130","heterocycle biosynthetic process",0.328303744240777,150,0.924886572337307,0.888365862195266,0.996683429051326,157423,160,3767,1.04469224972073,0.276690100435592,0.499185624043419
"5127","GO:0098771","inorganic ion homeostasis",0.0582178168094659,23,0.799732916914725,0.888435642100973,0.996683429051326,125429,23,584,0.968677024914958,0.59329275943634,0.723064560403743
"5129","GO:1901700","response to oxygen-containing compound",0.162836793217461,71,0.882630353475074,0.888497808372804,0.996683429051326,193859,63,1582,0.979485656589654,0.589521317907199,0.722321710141359
"5131","GO:0000122","negative regulation of transcription by RNA polymerase II",0.104731492967949,44,0.850449309819245,0.888906293271633,0.996683429051326,217515,42,876,1.17925898685299,0.151250606033568,0.405149090451239
"5138","GO:0051146","striated muscle cell differentiation",0.0353143926881426,13,0.745185955938021,0.890237305776228,0.996683429051326,214831,10,273,0.900951397595693,0.676506990230671,0.772292266470993
"5139","GO:0098656","anion transmembrane transport",0.0233257798000939,8,0.694267549577934,0.890297680334929,0.996683429051326,145745,8,245,0.803133817285303,0.783641212382664,0.833794996531344
"5141","GO:0048523","negative regulation of cellular process",0.423042301703895,196,0.937875791629342,0.890499865201492,0.996683429051326,174999,193,4483,1.05889422681061,0.186206357352025,0.431812937927491
"5143","GO:0050708","regulation of protein secretion",0.0281943552228836,10,0.717977581673057,0.890547702401821,0.996683429051326,99306,9,241,0.91852181904258,0.649793226498703,0.761308996721528
"5144","GO:0009967","positive regulation of signal transduction",0.158769846086684,69,0.879739552585219,0.890745253638084,0.996683429051326,143544,64,1465,1.07449985111208,0.289281990513192,0.509215558643084
"5146","GO:2000058","regulation of ubiquitin-dependent protein catabolic process",0.0158224473729373,5,0.639689755403472,0.891254956552051,0.996683429051326,378935,4,160,0.61489932885906,0.894466396912256,0.920330780509031
"5147","GO:0061458","reproductive system development",0.0400555934949827,15,0.758055737544845,0.891472950968527,0.996683429051326,96760,14,291,1.18331142323393,0.29718592437233,0.519128513601963
"5152","GO:0015833","peptide transport",0.0282587258621195,10,0.716342098314222,0.892074472660517,0.996683429051326,85878,9,246,0.899852676379113,0.673571358436776,0.770760689325294
"5154","GO:0099565","chemical synaptic transmission, postsynaptic",0.0158647424397933,5,0.637984356083277,0.892554131482016,0.996683429051326,219069,5,122,1.0080316866542,0.556574625953635,0.701604801324754
"5159","GO:0044271","cellular nitrogen compound biosynthetic process",0.367993959948093,169,0.929649125779539,0.892913199794825,0.996683429051326,162093,179,4430,0.993832775311709,0.553269907528422,0.70087672820606
"5165","GO:0019693","ribose phosphate metabolic process",0.0354740095830986,13,0.741832958353325,0.89363757097996,0.996683429051326,208637,13,436,0.733366172033742,0.905237580094726,0.927129732481298
"5168","GO:0051402","neuron apoptotic process",0.0307553197070208,11,0.724011543038833,0.894291122537874,0.996683429051326,220603,10,238,1.03344425018329,0.50333770278012,0.669813797356587
"5176","GO:0051403","stress-activated MAPK cascade",0.0283706238503713,10,0.713516737824294,0.894686826356244,0.996683429051326,239157,10,224,1.09803451581975,0.427041477260276,0.617004411276969
"5179","GO:0071407","cellular response to organic cyclic compound",0.0653822582901453,26,0.804982579736027,0.895121371988198,0.996683429051326,175842,24,554,1.06552952293267,0.403949583818229,0.599221027655323
"5180","GO:0009966","regulation of signal transduction",0.289713974484041,131,0.91532411133114,0.895405377540797,0.996683429051326,167416,121,2843,1.04682122816667,0.303090540321598,0.523612881286502
"5189","GO:0045859","regulation of protein kinase activity",0.0722511287973954,29,0.81250569255344,0.897301562981733,0.996683429051326,237004,27,639,1.03926647131109,0.446387105687302,0.629905208849069
"5195","GO:0010876","lipid localization",0.0404018673940292,15,0.751558638948531,0.898289705388333,0.996683429051326,113276,15,453,0.814436197164318,0.826706286449011,0.867198022928146
"5196","GO:0042391","regulation of membrane potential",0.0542559227447727,21,0.783511169047171,0.898348069655132,0.996683429051326,203285,20,406,1.21162429331835,0.218618991557862,0.4557536412949
"5197","GO:0060271","cilium assembly",0.0309497620073857,11,0.719462930681633,0.898562332948819,0.996683429051326,81249,11,346,0.781952903751406,0.836699742513476,0.875386975443257
"5202","GO:0072521","purine-containing compound metabolic process",0.0381059226088321,14,0.743718535897392,0.899246466494773,0.996683429051326,189765,14,469,0.734208153861565,0.911595075850144,0.931067797291553
"5203","GO:0098727","maintenance of cell number",0.0236962335037022,8,0.683413757771906,0.899601815652364,0.996683429051326,122642,6,173,0.853039531365171,0.710127536585615,0.796378160649206
"5207","GO:0007204","positive regulation of cytosolic calcium ion concentration",0.0212325571060987,7,0.667373242658551,0.900261539904103,0.996683429051326,69815,7,191,0.901423099898099,0.663086352755058,0.765933625728305
"5213","GO:0070372","regulation of ERK1 and ERK2 cascade",0.0358551643957477,13,0.733946975761326,0.901412012882985,0.996683429051326,222378,13,289,1.10639325607859,0.394568014072464,0.592140026958384
"5214","GO:0009117","nucleotide metabolic process",0.0452375652773728,17,0.760716348339814,0.901550861374545,0.996683429051326,167060,17,553,0.756114907096132,0.909172764092069,0.929517256575482
"5215","GO:0050770","regulation of axonogenesis",0.0262477869908053,9,0.694101315595233,0.901732751908425,0.996683429051326,275794,7,145,1.18739180745198,0.376409496897155,0.57617029200561
"5216","GO:0099536","synaptic signaling",0.0969655792115925,40,0.835055703038052,0.901849684066081,0.996683429051326,251770,34,711,1.17617874437176,0.18514446742679,0.431337434307193
"5217","GO:0046394","carboxylic acid biosynthetic process",0.0262550153911487,9,0.693910219070882,0.901896875969094,0.996683429051326,218992,9,304,0.728170257859414,0.874435074957072,0.906168605903094
"5219","GO:0050790","regulation of catalytic activity",0.217198113687037,96,0.894722244621715,0.902245306358942,0.996683429051326,208940,88,2235,0.968432052610243,0.645668343788296,0.759051871222139
"5224","GO:0042325","regulation of phosphorylation",0.129748438730648,55,0.858091499812129,0.902665975886985,0.996683429051326,218954,53,1196,1.08995533209131,0.274295935158806,0.496874398842737
"5225","GO:0045444","fat cell differentiation",0.0335430732565411,12,0.724188203922892,0.902738577179724,0.996683429051326,175183,12,228,1.29452490286118,0.219046297479704,0.4557536412949
"5226","GO:0034248","regulation of cellular amide metabolic process",0.0383102177949893,14,0.739752541301569,0.903176395052757,0.996683429051326,162730,11,443,0.610735225051888,0.973574134837686,0.98121001040504
"5228","GO:0009968","negative regulation of signal transduction",0.134162090402471,57,0.860038890557491,0.903631714262086,0.996683429051326,180202,47,1194,0.968183197868537,0.614634436712722,0.736597239900718
"5229","GO:0016053","organic acid biosynthetic process",0.0263392670337183,9,0.691690602417247,0.903792995726823,0.996683429051326,218992,9,306,0.723410975128306,0.879011222426843,0.909078004682892
"5230","GO:0018108","peptidyl-tyrosine phosphorylation",0.0430505460710712,16,0.752340374826874,0.904058136645272,0.996683429051326,222665,15,366,1.0080316866542,0.524840817613714,0.683389943643949
"5235","GO:0031098","stress-activated protein kinase signaling cascade",0.0288370200203129,10,0.701976659360013,0.905019222488119,0.996683429051326,239157,10,231,1.06476074261309,0.465419756116843,0.642216790990757
"5238","GO:0055080","cation homeostasis",0.0569843518215084,22,0.781520040711534,0.905533243600907,0.996683429051326,130516,22,569,0.950986659746877,0.627301106013463,0.744648426076027
"5239","GO:0060047","heart contraction",0.0336916763100181,12,0.720994044706689,0.905697942813167,0.996683429051326,247193,11,230,1.17632915086081,0.334134585381592,0.542210503192229
"5241","GO:0051046","regulation of secretion",0.068351432570811,27,0.799630210950173,0.905910721472239,0.996683429051326,124129,26,592,1.08022855069835,0.370650779428009,0.571257872941519
"5242","GO:0006796","phosphate-containing compound metabolic process",0.244972552689286,109,0.900704061973887,0.905961701516667,0.996683429051326,190294,108,2645,1.00429682445034,0.49697968008181,0.666095320891918
"5244","GO:1901605","alpha-amino acid metabolic process",0.016364355003122,5,0.618506350415131,0.906915581185922,0.996683429051326,178064,5,194,0.63391683387532,0.899790087700996,0.923137934288047
"5245","GO:0006753","nucleoside phosphate metabolic process",0.0455464357237889,17,0.755557595643278,0.906919307130382,0.996683429051326,167060,17,561,0.745332519829164,0.91971047830107,0.938424190266501
"5249","GO:0002040","sprouting angiogenesis",0.018980749316514,6,0.639898287750261,0.907465112052678,0.996683429051326,169308,6,121,1.21963503244772,0.369523926246904,0.570804802677412
"5253","GO:0051254","positive regulation of RNA metabolic process",0.183906106167681,80,0.880576089683509,0.90791069136918,0.996683429051326,162905,81,1757,1.13390655976287,0.125638067282003,0.393335318140289
"5254","GO:0018212","peptidyl-tyrosine modification",0.0432709560477553,16,0.748508166352186,0.907922927734644,0.996683429051326,222665,15,368,1.00255325357455,0.533464987974971,0.689161694718113
"5255","GO:0031323","regulation of cellular metabolic process",0.447727570045715,207,0.935900239599243,0.908142324274611,0.996683429051326,168459,220,5262,1.02833791219303,0.321290979339072,0.534445188932955
"5256","GO:0031327","negative regulation of cellular biosynthetic process",0.158330612651822,68,0.86939486658245,0.908603605998414,0.996683429051326,190639,65,1468,1.08905875683485,0.250336490806995,0.480706180279943
"5260","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway",0.0164480976391828,5,0.61535733261743,0.909151751586504,0.996683429051326,83840,6,135,1.09315436241611,0.471168951087207,0.648409212473426
"5266","GO:0030510","regulation of BMP signaling pathway",0.0164914687668407,5,0.61373899638519,0.910291340062292,0.996683429051326,234784,3,101,0.730573460030567,0.78391329197232,0.833794996531344
"5268","GO:0045893","positive regulation of DNA-templated transcription",0.173571427030571,75,0.874693864914978,0.91099373842785,0.996683429051326,165547,77,1620,1.16906785980611,0.0827320075504357,0.345190247612063
"5269","GO:1903508","positive regulation of nucleic acid-templated transcription",0.173571427030571,75,0.874693864914978,0.91099373842785,0.996683429051326,165547,77,1620,1.16906785980611,0.0827320075504357,0.345190247612063
"5273","GO:0051048","negative regulation of secretion",0.0191368662928736,6,0.634678050312616,0.911316891252219,0.996683429051326,106253,6,156,0.945998967475478,0.612713854512583,0.736259313195716
"5275","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus",0.0165496076136304,5,0.611582928500518,0.911799337959461,0.996683429051326,83840,6,138,1.06939013714619,0.492469612178063,0.663159201256136
"5279","GO:0032502","developmental process",0.569697639053886,267,0.948724012367534,0.912323638770019,0.996683429051326,209633,282,6107,1.13575641551174,0.00448472065993499,0.124602509146302
"5282","GO:0050801","ion homeostasis",0.0597315473841186,23,0.779465901896596,0.912444538675125,0.996683429051326,125429,23,593,0.953975350000566,0.622862371272394,0.741519997299387
"5285","GO:1903050","regulation of proteolysis involved in protein catabolic process",0.0192014506205156,6,0.632543302477222,0.912869339301743,0.996683429051326,316525,5,211,0.582842965743185,0.934095144892034,0.948863447578074
"5287","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",0.0340894748736287,12,0.712580585818885,0.913255201545105,0.996683429051326,171551,12,431,0.684806677151622,0.93839255441924,0.952287804484678
"5292","GO:0006813","potassium ion transport",0.0341255468552061,12,0.711827361442053,0.913914809732114,0.996683429051326,154410,12,230,1.28326816457543,0.227590840580786,0.463363247821637
"5296","GO:1901654","response to ketone",0.0218634494500677,7,0.64811550063003,0.915176006262157,0.996683429051326,239863,6,196,0.752937953704972,0.813040646698738,0.858041647892829
"5299","GO:0009719","response to endogenous stimulus",0.174071489464228,75,0.872181095338865,0.915545753825466,0.996683429051326,163559,70,1534,1.12237165632684,0.167310286218358,0.415984061587827
"5304","GO:0006790","sulfur compound metabolic process",0.0318499870006703,11,0.699127647281744,0.916521569776523,0.996683429051326,247324,11,321,0.84285266261055,0.760321351198885,0.820157763937517
"5306","GO:0055086","nucleobase-containing small molecule metabolic process",0.0508309351308457,19,0.756656126088046,0.916980055508112,0.996683429051326,151483,19,628,0.744145684606506,0.931155021198635,0.946812425115922
"5309","GO:1902680","positive regulation of RNA biosynthetic process",0.17427986649802,75,0.871138275458246,0.917388247160393,0.996683429051326,165547,77,1626,1.16475395626439,0.0878714882862512,0.351755454080028
"5312","GO:0033554","cellular response to stress",0.165771083319336,71,0.867007040542821,0.917963814013663,0.996683429051326,154906,69,1847,0.918853355523014,0.792264286711063,0.840503288688311
"5314","GO:0051130","positive regulation of cellular component organization",0.120362643142036,50,0.840913528123054,0.91844831682552,0.996683429051326,199185,43,1004,1.05341319286612,0.383309696672185,0.582472088956402
"5315","GO:0007548","sex differentiation",0.0367936671864142,13,0.715226056167653,0.918583825747799,0.996683429051326,89632,12,266,1.10959277388101,0.397949420104091,0.595042914715644
"5319","GO:0048872","homeostasis of number of cells",0.0295921571162603,10,0.684063513863747,0.919947919766529,0.996683429051326,37919,10,277,0.887941269110557,0.693866560476819,0.783840466121066
"5320","GO:0034654","nucleobase-containing compound biosynthetic process",0.323994062681061,146,0.912197452813784,0.919976068565633,0.996683429051326,159656,155,3701,1.03009344472472,0.351019420991526,0.55500542342863
"5323","GO:0010558","negative regulation of macromolecule biosynthetic process",0.153117079926294,65,0.859335532206853,0.92026045795374,0.996683429051326,187784,61,1410,1.06408110809653,0.322791896445215,0.53607442576039
"5328","GO:0045935","positive regulation of nucleobase-containing compound metabolic process",0.200281923794214,87,0.87932728519644,0.920750289925967,0.996683429051326,156207,88,1954,1.10769991688019,0.164212792079216,0.415790025264617
"5329","GO:0001764","neuron migration",0.0345459822407114,12,0.703164200295388,0.921298539308514,0.996683429051326,390538,10,169,1.45538302688535,0.151339738067389,0.405149090451239
"5332","GO:0046883","regulation of hormone secretion",0.0272204668656894,9,0.669298714517839,0.921844078433796,0.996683429051326,170129,8,228,0.863016601907453,0.713486659492139,0.796378160649206
"5338","GO:0001934","positive regulation of protein phosphorylation",0.0786649790492377,31,0.797725203714461,0.922656940161906,0.996683429051326,217195,29,717,0.994816208474909,0.539261235456827,0.693817960012038
"5340","GO:0051047","positive regulation of secretion",0.0322407748431287,11,0.690653577219421,0.92344245326131,0.996683429051326,60459,11,298,0.907905049322103,0.671101170145912,0.770760689325294
"5342","GO:0006793","phosphorus metabolic process",0.247236454734736,109,0.892456468509424,0.923886739066598,0.996683429051326,190294,108,2669,0.995266054953593,0.538269048656761,0.692975055753476
"5350","GO:0048863","stem cell differentiation",0.0396124298623225,14,0.715434046085007,0.925371429008762,0.996683429051326,255546,10,239,1.0291202156637,0.508698463694823,0.674763897649391
"5356","GO:0000165","MAPK cascade",0.0879456254301236,35,0.805613719643658,0.925995771932238,0.996683429051326,216637,31,737,1.03456603498675,0.448860196188753,0.631780772203719
"5364","GO:0071900","regulation of protein serine/threonine kinase activity",0.0445323002981296,16,0.727307229825981,0.927659467604865,0.996683429051326,221652,14,372,0.925654903658801,0.654786908676534,0.765103335839062
"5365","GO:0051094","positive regulation of developmental process",0.166919409259221,71,0.861042445537743,0.927681829614331,0.996683429051326,209016,63,1272,1.2181967835887,0.0592796001587741,0.302694532642675
"5368","GO:1901701","cellular response to oxygen-containing compound",0.119197820021845,49,0.832148468676957,0.928293822814245,0.996683429051326,181699,44,1130,0.957719308665439,0.641218081263877,0.756486692028787
"5371","GO:0033673","negative regulation of kinase activity",0.0250830331651568,8,0.645628934793319,0.928745808318686,0.996683429051326,313259,8,226,0.870653916968581,0.704331770205284,0.79413224408449
"5373","GO:0051253","negative regulation of RNA metabolic process",0.147638642508999,62,0.850089588617318,0.928991992301578,0.996683429051326,197804,59,1309,1.10860383201481,0.219231688346622,0.4557536412949
"5377","GO:0030162","regulation of proteolysis",0.0610220682648895,23,0.762981422578722,0.929448717351728,0.996683429051326,155370,21,691,0.747489777484241,0.93720396770791,0.951551287707389
"5378","GO:0045892","negative regulation of DNA-templated transcription",0.13683402447311,57,0.843245061518236,0.929520938064322,0.996683429051326,195854,54,1205,1.1022261828511,0.244734713424733,0.479413128515946
"5379","GO:0032271","regulation of protein polymerization",0.0173146411312083,5,0.584560627805064,0.929665616455622,0.996683429051326,206624,5,192,0.640520134228188,0.894873393223336,0.920330780509031
"5380","GO:0051128","regulation of cellular component organization",0.243851540045921,107,0.888242043673835,0.929761798402998,0.996683429051326,187495,90,2241,0.987790086520579,0.567992517578045,0.706899642909094
"5381","GO:1903507","negative regulation of nucleic acid-templated transcription",0.136873148316948,57,0.843004028207393,0.929853892869555,0.996683429051326,195854,54,1207,1.10039979315292,0.248667445799506,0.479813719939209
"5384","GO:1902679","negative regulation of RNA biosynthetic process",0.136876911990165,57,0.842980848317986,0.92988585612192,0.996683429051326,195854,54,1208,1.09948886617183,0.250644783679406,0.480714249295577
"5385","GO:0071495","cellular response to endogenous stimulus",0.152089662441983,64,0.8518307805428,0.929955759327433,0.996683429051326,182227,60,1295,1.13958176776969,0.158598217801633,0.412303873467074
"5389","GO:0031175","neuron projection development",0.141330032890143,59,0.845065949099461,0.930714371493072,0.996683429051326,238681,47,917,1.2606442074755,0.0605291261258346,0.30380579581462
"5393","GO:0071902","positive regulation of protein serine/threonine kinase activity",0.0277380307063216,9,0.65681027159687,0.931033812852922,0.996683429051326,247911,7,216,0.797091722595078,0.779866071253054,0.831210286415904
"5394","GO:0031325","positive regulation of cellular metabolic process",0.288199693181035,128,0.899061719604709,0.931379602355255,0.996683429051326,176390,129,2953,1.07446005313673,0.19449464118591,0.439913071813235
"5396","GO:0060411","cardiac septum morphogenesis",0.0174048452112622,5,0.581531025816262,0.931544713675024,0.996683429051326,307059,4,70,1.40548418024928,0.31747144646235,0.531099506856462
"5402","GO:0060429","epithelium development",0.139308237269166,58,0.842799458123485,0.931997733857643,0.996683429051326,158973,52,1154,1.10831074872344,0.237022578168111,0.47175064928716
"5403","GO:0043408","regulation of MAPK cascade",0.0795382401211046,31,0.788966871050949,0.932234546947581,0.996683429051326,221326,28,645,1.06773216794131,0.387480567778739,0.586210483703522
